1538.100000,2.0180E-006,1538.100000,2.0180E-006,1538.100000,2.0180E-006
1538.150000,2.1090E-006,1538.150000,2.1090E-006,1538.150000,2.1090E-006
1538.200000,2.0680E-006,1538.200000,2.0680E-006,1538.200000,2.0680E-006
1538.250000,2.1880E-006,1538.250000,2.1880E-006,1538.250000,2.1880E-006
1538.300000,2.0950E-006,1538.300000,2.0950E-006,1538.300000,2.0950E-006
1538.350000,2.1930E-006,1538.350000,2.1930E-006,1538.350000,2.1930E-006
1538.400000,2.2890E-006,1538.400000,2.2890E-006,1538.400000,2.2890E-006
1538.450000,2.2830E-006,1538.450000,2.2830E-006,1538.450000,2.2830E-006
1538.500000,2.3430E-006,1538.500000,2.3430E-006,1538.500000,2.3430E-006
1538.550000,2.5190E-006,1538.550000,2.5190E-006,1538.550000,2.5190E-006
1538.600000,2.4830E-006,1538.600000,2.4830E-006,1538.600000,2.4830E-006
1538.650000,2.5720E-006,1538.650000,2.5720E-006,1538.650000,2.5720E-006
1538.700000,2.5930E-006,1538.700000,2.5930E-006,1538.700000,2.5930E-006
1538.750000,2.7610E-006,1538.750000,2.7610E-006,1538.750000,2.7610E-006
1538.800000,2.6490E-006,1538.800000,2.6490E-006,1538.800000,2.6490E-006
1538.850000,2.8090E-006,1538.850000,2.8090E-006,1538.850000,2.8090E-006
1538.900000,2.6890E-006,1538.900000,2.6890E-006,1538.900000,2.6890E-006
1538.950000,2.7540E-006,1538.950000,2.7540E-006,1538.950000,2.7540E-006
1539.000000,2.7130E-006,1539.000000,2.7130E-006,1539.000000,2.7130E-006
1539.050000,2.7010E-006,1539.050000,2.7010E-006,1539.050000,2.7010E-006
1539.100000,2.6600E-006,1539.100000,2.6600E-006,1539.100000,2.6600E-006
1539.150000,2.7670E-006,1539.150000,2.7670E-006,1539.150000,2.7670E-006
1539.200000,2.7490E-006,1539.200000,2.7490E-006,1539.200000,2.7490E-006
1539.250000,2.7080E-006,1539.250000,2.7080E-006,1539.250000,2.7080E-006
1539.300000,2.8180E-006,1539.300000,2.8180E-006,1539.300000,2.8180E-006
1539.350000,2.8700E-006,1539.350000,2.8700E-006,1539.350000,2.8700E-006
1539.400000,2.9380E-006,1539.400000,2.9380E-006,1539.400000,2.9380E-006
1539.450000,3.1760E-006,1539.450000,3.1760E-006,1539.450000,3.1760E-006
1539.500000,3.2210E-006,1539.500000,3.2210E-006,1539.500000,3.2210E-006
1539.550000,3.3330E-006,1539.550000,3.3330E-006,1539.550000,3.3330E-006
1539.600000,3.5320E-006,1539.600000,3.5320E-006,1539.600000,3.5320E-006
1539.650000,3.6250E-006,1539.650000,3.6250E-006,1539.650000,3.6250E-006
1539.700000,3.7370E-006,1539.700000,3.7370E-006,1539.700000,3.7370E-006
1539.750000,3.7670E-006,1539.750000,3.7670E-006,1539.750000,3.7670E-006
1539.800000,3.8080E-006,1539.800000,3.8080E-006,1539.800000,3.8080E-006
1539.850000,3.8130E-006,1539.850000,3.8130E-006,1539.850000,3.8130E-006
1539.900000,3.7220E-006,1539.900000,3.7220E-006,1539.900000,3.7220E-006
1539.950000,3.5650E-006,1539.950000,3.5650E-006,1539.950000,3.5650E-006
1540.000000,3.4770E-006,1540.000000,3.4770E-006,1540.000000,3.4770E-006
1540.050000,3.4190E-006,1540.050000,3.4190E-006,1540.050000,3.4190E-006
1540.100000,3.3310E-006,1540.100000,3.3310E-006,1540.100000,3.3310E-006
1540.150000,3.2530E-006,1540.150000,3.2530E-006,1540.150000,3.2530E-006
1540.200000,3.1950E-006,1540.200000,3.1950E-006,1540.200000,3.1950E-006
1540.250000,3.0860E-006,1540.250000,3.0860E-006,1540.250000,3.0860E-006
1540.300000,3.1010E-006,1540.300000,3.1010E-006,1540.300000,3.1010E-006
1540.350000,3.1000E-006,1540.350000,3.1000E-006,1540.350000,3.1000E-006
1540.400000,3.0940E-006,1540.400000,3.0940E-006,1540.400000,3.0940E-006
1540.450000,3.0740E-006,1540.450000,3.0740E-006,1540.450000,3.0740E-006
1540.500000,2.9640E-006,1540.500000,2.9640E-006,1540.500000,2.9640E-006
1540.550000,3.0570E-006,1540.550000,3.0570E-006,1540.550000,3.0570E-006
1540.600000,3.0790E-006,1540.600000,3.0790E-006,1540.600000,3.0790E-006
1540.650000,3.1050E-006,1540.650000,3.1050E-006,1540.650000,3.1050E-006
1540.700000,3.2030E-006,1540.700000,3.2030E-006,1540.700000,3.2030E-006
1540.750000,3.1640E-006,1540.750000,3.1640E-006,1540.750000,3.1640E-006
1540.800000,3.2190E-006,1540.800000,3.2190E-006,1540.800000,3.2190E-006
1540.850000,3.2050E-006,1540.850000,3.2050E-006,1540.850000,3.2050E-006
1540.900000,3.2160E-006,1540.900000,3.2160E-006,1540.900000,3.2160E-006
1540.950000,3.2310E-006,1540.950000,3.2310E-006,1540.950000,3.2310E-006
1541.000000,3.3620E-006,1541.000000,3.3620E-006,1541.000000,3.3620E-006
1541.050000,3.3760E-006,1541.050000,3.3760E-006,1541.050000,3.3760E-006
1541.100000,3.4770E-006,1541.100000,3.4770E-006,1541.100000,3.4770E-006
1541.150000,3.4650E-006,1541.150000,3.4650E-006,1541.150000,3.4650E-006
1541.200000,3.6220E-006,1541.200000,3.6220E-006,1541.200000,3.6220E-006
1541.250000,3.6560E-006,1541.250000,3.6560E-006,1541.250000,3.6560E-006
1541.300000,3.6860E-006,1541.300000,3.6860E-006,1541.300000,3.6860E-006
1541.350000,3.7980E-006,1541.350000,3.7980E-006,1541.350000,3.7980E-006
1541.400000,3.8830E-006,1541.400000,3.8830E-006,1541.400000,3.8830E-006
1541.450000,3.9890E-006,1541.450000,3.9890E-006,1541.450000,3.9890E-006
1541.500000,3.9470E-006,1541.500000,3.9470E-006,1541.500000,3.9470E-006
1541.550000,4.1190E-006,1541.550000,4.1190E-006,1541.550000,4.1190E-006
1541.600000,4.1990E-006,1541.600000,4.1990E-006,1541.600000,4.1990E-006
1541.650000,4.3590E-006,1541.650000,4.3590E-006,1541.650000,4.3590E-006
1541.700000,4.4540E-006,1541.700000,4.4540E-006,1541.700000,4.4540E-006
1541.750000,4.5770E-006,1541.750000,4.5770E-006,1541.750000,4.5770E-006
1541.800000,4.6690E-006,1541.800000,4.6690E-006,1541.800000,4.6690E-006
1541.850000,4.7480E-006,1541.850000,4.7480E-006,1541.850000,4.7480E-006
1541.900000,4.8870E-006,1541.900000,4.8870E-006,1541.900000,4.8870E-006
1541.950000,5.0160E-006,1541.950000,5.0160E-006,1541.950000,5.0160E-006
1542.000000,5.2110E-006,1542.000000,5.2110E-006,1542.000000,5.2110E-006
1542.050000,5.3300E-006,1542.050000,5.3300E-006,1542.050000,5.3300E-006
1542.100000,5.4970E-006,1542.100000,5.4970E-006,1542.100000,5.4970E-006
1542.150000,5.6080E-006,1542.150000,5.6080E-006,1542.150000,5.6080E-006
1542.200000,5.9380E-006,1542.200000,5.9380E-006,1542.200000,5.9380E-006
1542.250000,6.0340E-006,1542.250000,6.0340E-006,1542.250000,6.0340E-006
1542.300000,6.3410E-006,1542.300000,6.3410E-006,1542.300000,6.3410E-006
1542.350000,6.4350E-006,1542.350000,6.4350E-006,1542.350000,6.4350E-006
1542.400000,6.8100E-006,1542.400000,6.8100E-006,1542.400000,6.8100E-006
1542.450000,6.9490E-006,1542.450000,6.9490E-006,1542.450000,6.9490E-006
1542.500000,7.4180E-006,1542.500000,7.4180E-006,1542.500000,7.4180E-006
1542.550000,7.6550E-006,1542.550000,7.6550E-006,1542.550000,7.6550E-006
1542.600000,8.0240E-006,1542.600000,8.0240E-006,1542.600000,8.0240E-006
1542.650000,8.2640E-006,1542.650000,8.2640E-006,1542.650000,8.2640E-006
1542.700000,8.6070E-006,1542.700000,8.6070E-006,1542.700000,8.6070E-006
1542.750000,9.2220E-006,1542.750000,9.2220E-006,1542.750000,9.2220E-006
1542.800000,9.5520E-006,1542.800000,9.5520E-006,1542.800000,9.5520E-006
1542.850000,1.0200E-005,1542.850000,1.0200E-005,1542.850000,1.0200E-005
1542.900000,1.0560E-005,1542.900000,1.0560E-005,1542.900000,1.0560E-005
1542.950000,1.1080E-005,1542.950000,1.1080E-005,1542.950000,1.1080E-005
1543.000000,1.2000E-005,1543.000000,1.2000E-005,1543.000000,1.2000E-005
1543.050000,1.2760E-005,1543.050000,1.2760E-005,1543.050000,1.2760E-005
1543.100000,1.3280E-005,1543.100000,1.3280E-005,1543.100000,1.3280E-005
1543.150000,1.4490E-005,1543.150000,1.4490E-005,1543.150000,1.4490E-005
1543.200000,1.5390E-005,1543.200000,1.5390E-005,1543.200000,1.5390E-005
1543.250000,1.6080E-005,1543.250000,1.6080E-005,1543.250000,1.6080E-005
1543.300000,1.7570E-005,1543.300000,1.7570E-005,1543.300000,1.7570E-005
1543.350000,1.8920E-005,1543.350000,1.8920E-005,1543.350000,1.8920E-005
1543.400000,2.0470E-005,1543.400000,2.0470E-005,1543.400000,2.0470E-005
1543.450000,2.2090E-005,1543.450000,2.2090E-005,1543.450000,2.2090E-005
1543.500000,2.3550E-005,1543.500000,2.3550E-005,1543.500000,2.3550E-005
1543.550000,2.5800E-005,1543.550000,2.5800E-005,1543.550000,2.5800E-005
1543.600000,2.8290E-005,1543.600000,2.8290E-005,1543.600000,2.8290E-005
1543.650000,3.0600E-005,1543.650000,3.0600E-005,1543.650000,3.0600E-005
1543.700000,3.4280E-005,1543.700000,3.4280E-005,1543.700000,3.4280E-005
1543.750000,3.8150E-005,1543.750000,3.8150E-005,1543.750000,3.8150E-005
1543.800000,4.1060E-005,1543.800000,4.1060E-005,1543.800000,4.1060E-005
1543.850000,4.7480E-005,1543.850000,4.7480E-005,1543.850000,4.7480E-005
1543.900000,5.2000E-005,1543.900000,5.2000E-005,1543.900000,5.2000E-005
1543.950000,5.8640E-005,1543.950000,5.8640E-005,1543.950000,5.8640E-005
1544.000000,6.5540E-005,1544.000000,6.5540E-005,1544.000000,6.5540E-005
1544.050000,7.4160E-005,1544.050000,7.4160E-005,1544.050000,7.4160E-005
1544.100000,8.6820E-005,1544.100000,8.6820E-005,1544.100000,8.6820E-005
1544.150000,9.9730E-005,1544.150000,9.9730E-005,1544.150000,9.9730E-005
1544.200000,1.1300E-004,1544.200000,1.1300E-004,1544.200000,1.1300E-004
1544.250000,1.3640E-004,1544.250000,1.3640E-004,1544.250000,1.3640E-004
1544.300000,1.5660E-004,1544.300000,1.5660E-004,1544.300000,1.5660E-004
1544.350000,1.8870E-004,1544.350000,1.8870E-004,1544.350000,1.8870E-004
1544.400000,2.1540E-004,1544.400000,2.1540E-004,1544.400000,2.1540E-004
1544.450000,2.7290E-004,1544.450000,2.7290E-004,1544.450000,2.7290E-004
1544.500000,3.4230E-004,1544.500000,3.4230E-004,1544.500000,3.4230E-004
1544.550000,3.9510E-004,1544.550000,3.9510E-004,1544.550000,3.9510E-004
1544.600000,5.0480E-004,1544.600000,5.0480E-004,1544.600000,5.0480E-004
1544.650000,5.9420E-004,1544.650000,5.9420E-004,1544.650000,5.9420E-004
1544.700000,7.3430E-004,1544.700000,7.3430E-004,1544.700000,7.3430E-004
1544.750000,8.3000E-004,1544.750000,8.3000E-004,1544.750000,8.3000E-004
1544.800000,9.1850E-004,1544.800000,9.1850E-004,1544.800000,9.1850E-004
1544.850000,9.4740E-004,1544.850000,9.4740E-004,1544.850000,9.4740E-004
1544.900000,9.0920E-004,1544.900000,9.0920E-004,1544.900000,9.0920E-004
1544.950000,7.6910E-004,1544.950000,7.6910E-004,1544.950000,7.6910E-004
1545.000000,6.6510E-004,1545.000000,6.6510E-004,1545.000000,6.6510E-004
1545.050000,5.4240E-004,1545.050000,5.4240E-004,1545.050000,5.4240E-004
1545.100000,4.4820E-004,1545.100000,4.4820E-004,1545.100000,4.4820E-004
1545.150000,3.6260E-004,1545.150000,3.6260E-004,1545.150000,3.6260E-004
1545.200000,2.9850E-004,1545.200000,2.9850E-004,1545.200000,2.9850E-004
1545.250000,2.4360E-004,1545.250000,2.4360E-004,1545.250000,2.4360E-004
1545.300000,2.2430E-004,1545.300000,2.2430E-004,1545.300000,2.2430E-004
1545.350000,1.8720E-004,1545.350000,1.8720E-004,1545.350000,1.8720E-004
1545.400000,1.7130E-004,1545.400000,1.7130E-004,1545.400000,1.7130E-004
1545.450000,1.5270E-004,1545.450000,1.5270E-004,1545.450000,1.5270E-004
1545.500000,1.3980E-004,1545.500000,1.3980E-004,1545.500000,1.3980E-004
1545.550000,1.2580E-004,1545.550000,1.2580E-004,1545.550000,1.2580E-004
1545.600000,1.1770E-004,1545.600000,1.1770E-004,1545.600000,1.1770E-004
1545.650000,1.0750E-004,1545.650000,1.0750E-004,1545.650000,1.0750E-004
1545.700000,1.0170E-004,1545.700000,1.0170E-004,1545.700000,1.0170E-004
1545.750000,9.5940E-005,1545.750000,9.5940E-005,1545.750000,9.5940E-005
1545.800000,9.3580E-005,1545.800000,9.3580E-005,1545.800000,9.3580E-005
1545.850000,8.7500E-005,1545.850000,8.7500E-005,1545.850000,8.7500E-005
1545.900000,8.4100E-005,1545.900000,8.4100E-005,1545.900000,8.4100E-005
1545.950000,8.1450E-005,1545.950000,8.1450E-005,1545.950000,8.1450E-005
1546.000000,7.9210E-005,1546.000000,7.9210E-005,1546.000000,7.9210E-005
1546.050000,7.6490E-005,1546.050000,7.6490E-005,1546.050000,7.6490E-005
1546.100000,7.5130E-005,1546.100000,7.5130E-005,1546.100000,7.5130E-005
1546.150000,7.2630E-005,1546.150000,7.2630E-005,1546.150000,7.2630E-005
1546.200000,7.1580E-005,1546.200000,7.1580E-005,1546.200000,7.1580E-005
1546.250000,6.9670E-005,1546.250000,6.9670E-005,1546.250000,6.9670E-005
1546.300000,6.8030E-005,1546.300000,6.8030E-005,1546.300000,6.8030E-005
1546.350000,6.7490E-005,1546.350000,6.7490E-005,1546.350000,6.7490E-005
1546.400000,6.6500E-005,1546.400000,6.6500E-005,1546.400000,6.6500E-005
1546.450000,6.5310E-005,1546.450000,6.5310E-005,1546.450000,6.5310E-005
1546.500000,6.4380E-005,1546.500000,6.4380E-005,1546.500000,6.4380E-005
1546.550000,6.3650E-005,1546.550000,6.3650E-005,1546.550000,6.3650E-005
1546.600000,6.2800E-005,1546.600000,6.2800E-005,1546.600000,6.2800E-005
1546.650000,6.2760E-005,1546.650000,6.2760E-005,1546.650000,6.2760E-005
1546.700000,6.2080E-005,1546.700000,6.2080E-005,1546.700000,6.2080E-005
1546.750000,6.1890E-005,1546.750000,6.1890E-005,1546.750000,6.1890E-005
1546.800000,6.1400E-005,1546.800000,6.1400E-005,1546.800000,6.1400E-005
1546.850000,6.1090E-005,1546.850000,6.1090E-005,1546.850000,6.1090E-005
1546.900000,6.1350E-005,1546.900000,6.1350E-005,1546.900000,6.1350E-005
1546.950000,6.1260E-005,1546.950000,6.1260E-005,1546.950000,6.1260E-005
1547.000000,6.1300E-005,1547.000000,6.1300E-005,1547.000000,6.1300E-005
1547.050000,6.1050E-005,1547.050000,6.1050E-005,1547.050000,6.1050E-005
1547.100000,6.0850E-005,1547.100000,6.0850E-005,1547.100000,6.0850E-005
1547.150000,6.1180E-005,1547.150000,6.1180E-005,1547.150000,6.1180E-005
1547.200000,6.1460E-005,1547.200000,6.1460E-005,1547.200000,6.1460E-005
1547.250000,6.1770E-005,1547.250000,6.1770E-005,1547.250000,6.1770E-005
1547.300000,6.1750E-005,1547.300000,6.1750E-005,1547.300000,6.1750E-005
1547.350000,6.1830E-005,1547.350000,6.1830E-005,1547.350000,6.1830E-005
1547.400000,6.2430E-005,1547.400000,6.2430E-005,1547.400000,6.2430E-005
1547.450000,6.2720E-005,1547.450000,6.2720E-005,1547.450000,6.2720E-005
1547.500000,6.2970E-005,1547.500000,6.2970E-005,1547.500000,6.2970E-005
1547.550000,6.3400E-005,1547.550000,6.3400E-005,1547.550000,6.3400E-005
1547.600000,6.3860E-005,1547.600000,6.3860E-005,1547.600000,6.3860E-005
1547.650000,6.4120E-005,1547.650000,6.4120E-005,1547.650000,6.4120E-005
1547.700000,6.4630E-005,1547.700000,6.4630E-005,1547.700000,6.4630E-005
1547.750000,6.5330E-005,1547.750000,6.5330E-005,1547.750000,6.5330E-005
1547.800000,6.5830E-005,1547.800000,6.5830E-005,1547.800000,6.5830E-005
1547.850000,6.5950E-005,1547.850000,6.5950E-005,1547.850000,6.5950E-005
1547.900000,6.6630E-005,1547.900000,6.6630E-005,1547.900000,6.6630E-005
1547.950000,6.7450E-005,1547.950000,6.7450E-005,1547.950000,6.7450E-005
1548.000000,6.7980E-005,1548.000000,6.7980E-005,1548.000000,6.7980E-005
1548.050000,6.8870E-005,1548.050000,6.8870E-005,1548.050000,6.8870E-005
1548.100000,6.9270E-005,1548.100000,6.9270E-005,1548.100000,6.9270E-005
1548.150000,6.9640E-005,1548.150000,6.9640E-005,1548.150000,6.9640E-005
1548.200000,7.0520E-005,1548.200000,7.0520E-005,1548.200000,7.0520E-005
1548.250000,7.1440E-005,1548.250000,7.1440E-005,1548.250000,7.1440E-005
1548.300000,7.2470E-005,1548.300000,7.2470E-005,1548.300000,7.2470E-005
1548.350000,7.3000E-005,1548.350000,7.3000E-005,1548.350000,7.3000E-005
1548.400000,7.3720E-005,1548.400000,7.3720E-005,1548.400000,7.3720E-005
1548.450000,7.4410E-005,1548.450000,7.4410E-005,1548.450000,7.4410E-005
1548.500000,7.5290E-005,1548.500000,7.5290E-005,1548.500000,7.5290E-005
1548.550000,7.6510E-005,1548.550000,7.6510E-005,1548.550000,7.6510E-005
1548.600000,7.7370E-005,1548.600000,7.7370E-005,1548.600000,7.7370E-005
1548.650000,7.7800E-005,1548.650000,7.7800E-005,1548.650000,7.7800E-005
1548.700000,7.8560E-005,1548.700000,7.8560E-005,1548.700000,7.8560E-005
1548.750000,8.0010E-005,1548.750000,8.0010E-005,1548.750000,8.0010E-005
1548.800000,8.0830E-005,1548.800000,8.0830E-005,1548.800000,8.0830E-005
1548.850000,8.1880E-005,1548.850000,8.1880E-005,1548.850000,8.1880E-005
1548.900000,8.2430E-005,1548.900000,8.2430E-005,1548.900000,8.2430E-005
1548.950000,8.3630E-005,1548.950000,8.3630E-005,1548.950000,8.3630E-005
1549.000000,8.4620E-005,1549.000000,8.4620E-005,1549.000000,8.4620E-005
1549.050000,8.5870E-005,1549.050000,8.5870E-005,1549.050000,8.5870E-005
1549.100000,8.7300E-005,1549.100000,8.7300E-005,1549.100000,8.7300E-005
1549.150000,8.7980E-005,1549.150000,8.7980E-005,1549.150000,8.7980E-005
1549.200000,8.8650E-005,1549.200000,8.8650E-005,1549.200000,8.8650E-005
1549.250000,8.9760E-005,1549.250000,8.9760E-005,1549.250000,8.9760E-005
1549.300000,9.1440E-005,1549.300000,9.1440E-005,1549.300000,9.1440E-005
1549.350000,9.2860E-005,1549.350000,9.2860E-005,1549.350000,9.2860E-005
1549.400000,9.3430E-005,1549.400000,9.3430E-005,1549.400000,9.3430E-005
1549.450000,9.4320E-005,1549.450000,9.4320E-005,1549.450000,9.4320E-005
1549.500000,9.5580E-005,1549.500000,9.5580E-005,1549.500000,9.5580E-005
1549.550000,9.6840E-005,1549.550000,9.6840E-005,1549.550000,9.6840E-005
1549.600000,9.8520E-005,1549.600000,9.8520E-005,1549.600000,9.8520E-005
1549.650000,9.9630E-005,1549.650000,9.9630E-005,1549.650000,9.9630E-005
1549.700000,1.0060E-004,1549.700000,1.0060E-004,1549.700000,1.0060E-004
1549.750000,1.0170E-004,1549.750000,1.0170E-004,1549.750000,1.0170E-004
1549.800000,1.0310E-004,1549.800000,1.0310E-004,1549.800000,1.0310E-004
1549.850000,1.0470E-004,1549.850000,1.0470E-004,1549.850000,1.0470E-004
1549.900000,1.0610E-004,1549.900000,1.0610E-004,1549.900000,1.0610E-004
1549.950000,1.0680E-004,1549.950000,1.0680E-004,1549.950000,1.0680E-004
1550.000000,1.0810E-004,1550.000000,1.0810E-004,1550.000000,1.0810E-004
1550.050000,1.0960E-004,1550.050000,1.0960E-004,1550.050000,1.0960E-004
1550.100000,1.1160E-004,1550.100000,1.1160E-004,1550.100000,1.1160E-004
1550.150000,1.1320E-004,1550.150000,1.1320E-004,1550.150000,1.1320E-004
1550.200000,1.1410E-004,1550.200000,1.1410E-004,1550.200000,1.1410E-004
1550.250000,1.1520E-004,1550.250000,1.1520E-004,1550.250000,1.1520E-004
1550.300000,1.1700E-004,1550.300000,1.1700E-004,1550.300000,1.1700E-004
1550.350000,1.1860E-004,1550.350000,1.1860E-004,1550.350000,1.1860E-004
1550.400000,1.2010E-004,1550.400000,1.2010E-004,1550.400000,1.2010E-004
1550.450000,1.2170E-004,1550.450000,1.2170E-004,1550.450000,1.2170E-004
1550.500000,1.2280E-004,1550.500000,1.2280E-004,1550.500000,1.2280E-004
1550.550000,1.2460E-004,1550.550000,1.2460E-004,1550.550000,1.2460E-004
1550.600000,1.2660E-004,1550.600000,1.2660E-004,1550.600000,1.2660E-004
1550.650000,1.2830E-004,1550.650000,1.2830E-004,1550.650000,1.2830E-004
1550.700000,1.2990E-004,1550.700000,1.2990E-004,1550.700000,1.2990E-004
1550.750000,1.3100E-004,1550.750000,1.3100E-004,1550.750000,1.3100E-004
1550.800000,1.3240E-004,1550.800000,1.3240E-004,1550.800000,1.3240E-004
1550.850000,1.3450E-004,1550.850000,1.3450E-004,1550.850000,1.3450E-004
1550.900000,1.3660E-004,1550.900000,1.3660E-004,1550.900000,1.3660E-004
1550.950000,1.3830E-004,1550.950000,1.3830E-004,1550.950000,1.3830E-004
1551.000000,1.3980E-004,1551.000000,1.3980E-004,1551.000000,1.3980E-004
1551.050000,1.4090E-004,1551.050000,1.4090E-004,1551.050000,1.4090E-004
1551.100000,1.4280E-004,1551.100000,1.4280E-004,1551.100000,1.4280E-004
1551.150000,1.4560E-004,1551.150000,1.4560E-004,1551.150000,1.4560E-004
1551.200000,1.4730E-004,1551.200000,1.4730E-004,1551.200000,1.4730E-004
1551.250000,1.4850E-004,1551.250000,1.4850E-004,1551.250000,1.4850E-004
1551.300000,1.5000E-004,1551.300000,1.5000E-004,1551.300000,1.5000E-004
1551.350000,1.5210E-004,1551.350000,1.5210E-004,1551.350000,1.5210E-004
1551.400000,1.5410E-004,1551.400000,1.5410E-004,1551.400000,1.5410E-004
1551.450000,1.5630E-004,1551.450000,1.5630E-004,1551.450000,1.5630E-004
1551.500000,1.5750E-004,1551.500000,1.5750E-004,1551.500000,1.5750E-004
1551.550000,1.5970E-004,1551.550000,1.5970E-004,1551.550000,1.5970E-004
1551.600000,1.6200E-004,1551.600000,1.6200E-004,1551.600000,1.6200E-004
1551.650000,1.6400E-004,1551.650000,1.6400E-004,1551.650000,1.6400E-004
1551.700000,1.6640E-004,1551.700000,1.6640E-004,1551.700000,1.6640E-004
1551.750000,1.6830E-004,1551.750000,1.6830E-004,1551.750000,1.6830E-004
1551.800000,1.6970E-004,1551.800000,1.6970E-004,1551.800000,1.6970E-004
1551.850000,1.7160E-004,1551.850000,1.7160E-004,1551.850000,1.7160E-004
1551.900000,1.7440E-004,1551.900000,1.7440E-004,1551.900000,1.7440E-004
1551.950000,1.7690E-004,1551.950000,1.7690E-004,1551.950000,1.7690E-004
1552.000000,1.7930E-004,1552.000000,1.7930E-004,1552.000000,1.7930E-004
1552.050000,1.7980E-004,1552.050000,1.7980E-004,1552.050000,1.7980E-004
1552.100000,1.8260E-004,1552.100000,1.8260E-004,1552.100000,1.8260E-004
1552.150000,1.8520E-004,1552.150000,1.8520E-004,1552.150000,1.8520E-004
1552.200000,1.8710E-004,1552.200000,1.8710E-004,1552.200000,1.8710E-004
1552.250000,1.9010E-004,1552.250000,1.9010E-004,1552.250000,1.9010E-004
1552.300000,1.9160E-004,1552.300000,1.9160E-004,1552.300000,1.9160E-004
1552.350000,1.9400E-004,1552.350000,1.9400E-004,1552.350000,1.9400E-004
1552.400000,1.9600E-004,1552.400000,1.9600E-004,1552.400000,1.9600E-004
1552.450000,1.9920E-004,1552.450000,1.9920E-004,1552.450000,1.9920E-004
1552.500000,2.0260E-004,1552.500000,2.0260E-004,1552.500000,2.0260E-004
1552.550000,2.0450E-004,1552.550000,2.0450E-004,1552.550000,2.0450E-004
1552.600000,2.0600E-004,1552.600000,2.0600E-004,1552.600000,2.0600E-004
1552.650000,2.0900E-004,1552.650000,2.0900E-004,1552.650000,2.0900E-004
1552.700000,2.1310E-004,1552.700000,2.1310E-004,1552.700000,2.1310E-004
1552.750000,2.1670E-004,1552.750000,2.1670E-004,1552.750000,2.1670E-004
1552.800000,2.1980E-004,1552.800000,2.1980E-004,1552.800000,2.1980E-004
1552.850000,2.2210E-004,1552.850000,2.2210E-004,1552.850000,2.2210E-004
1552.900000,2.2430E-004,1552.900000,2.2430E-004,1552.900000,2.2430E-004
1552.950000,2.2760E-004,1552.950000,2.2760E-004,1552.950000,2.2760E-004
1553.000000,2.3340E-004,1553.000000,2.3340E-004,1553.000000,2.3340E-004
1553.050000,2.3590E-004,1553.050000,2.3590E-004,1553.050000,2.3590E-004
1553.100000,2.4060E-004,1553.100000,2.4060E-004,1553.100000,2.4060E-004
1553.150000,2.4220E-004,1553.150000,2.4220E-004,1553.150000,2.4220E-004
1553.200000,2.4730E-004,1553.200000,2.4730E-004,1553.200000,2.4730E-004
1553.250000,2.5470E-004,1553.250000,2.5470E-004,1553.250000,2.5470E-004
1553.300000,2.5920E-004,1553.300000,2.5920E-004,1553.300000,2.5920E-004
1553.350000,2.6960E-004,1553.350000,2.6960E-004,1553.350000,2.6960E-004
1553.400000,2.7100E-004,1553.400000,2.7100E-004,1553.400000,2.7100E-004
1553.450000,2.7860E-004,1553.450000,2.7860E-004,1553.450000,2.7860E-004
1553.500000,2.8200E-004,1553.500000,2.8200E-004,1553.500000,2.8200E-004
1553.550000,2.9500E-004,1553.550000,2.9500E-004,1553.550000,2.9500E-004
1553.600000,2.9900E-004,1553.600000,2.9900E-004,1553.600000,2.9900E-004
1553.650000,3.1470E-004,1553.650000,3.1470E-004,1553.650000,3.1470E-004
1553.700000,3.1270E-004,1553.700000,3.1270E-004,1553.700000,3.1270E-004
1553.750000,3.1600E-004,1553.750000,3.1600E-004,1553.750000,3.1600E-004
1553.800000,3.0710E-004,1553.800000,3.0710E-004,1553.800000,3.0710E-004
1553.850000,3.0410E-004,1553.850000,3.0410E-004,1553.850000,3.0410E-004
1553.900000,2.9010E-004,1553.900000,2.9010E-004,1553.900000,2.9010E-004
1553.950000,2.8400E-004,1553.950000,2.8400E-004,1553.950000,2.8400E-004
1554.000000,2.7770E-004,1554.000000,2.7770E-004,1554.000000,2.7770E-004
1554.050000,2.7600E-004,1554.050000,2.7600E-004,1554.050000,2.7600E-004
1554.100000,2.7740E-004,1554.100000,2.7740E-004,1554.100000,2.7740E-004
1554.150000,2.7710E-004,1554.150000,2.7710E-004,1554.150000,2.7710E-004
1554.200000,2.7840E-004,1554.200000,2.7840E-004,1554.200000,2.7840E-004
1554.250000,2.8070E-004,1554.250000,2.8070E-004,1554.250000,2.8070E-004
1554.300000,2.8370E-004,1554.300000,2.8370E-004,1554.300000,2.8370E-004
1554.350000,2.8670E-004,1554.350000,2.8670E-004,1554.350000,2.8670E-004
1554.400000,2.8750E-004,1554.400000,2.8750E-004,1554.400000,2.8750E-004
1554.450000,2.8930E-004,1554.450000,2.8930E-004,1554.450000,2.8930E-004
1554.500000,2.9130E-004,1554.500000,2.9130E-004,1554.500000,2.9130E-004
1554.550000,2.9330E-004,1554.550000,2.9330E-004,1554.550000,2.9330E-004
1554.600000,2.9640E-004,1554.600000,2.9640E-004,1554.600000,2.9640E-004
1554.650000,2.9950E-004,1554.650000,2.9950E-004,1554.650000,2.9950E-004
1554.700000,3.0030E-004,1554.700000,3.0030E-004,1554.700000,3.0030E-004
