1538.000000,1.9010E-007,1538.000000,1.9010E-007,1538.000000,1.9010E-007
1538.050000,2.4790E-007,1538.050000,2.4790E-007,1538.050000,2.4790E-007
1538.100000,2.7060E-007,1538.100000,2.7060E-007,1538.100000,2.7060E-007
1538.150000,1.9010E-007,1538.150000,1.9010E-007,1538.150000,1.9010E-007
1538.200000,2.0990E-007,1538.200000,2.0990E-007,1538.200000,2.0990E-007
1538.250000,2.1610E-007,1538.250000,2.1610E-007,1538.250000,2.1610E-007
1538.300000,2.4870E-007,1538.300000,2.4870E-007,1538.300000,2.4870E-007
1538.350000,2.4350E-007,1538.350000,2.4350E-007,1538.350000,2.4350E-007
1538.400000,2.7190E-007,1538.400000,2.7190E-007,1538.400000,2.7190E-007
1538.450000,1.8030E-007,1538.450000,1.8030E-007,1538.450000,1.8030E-007
1538.500000,2.0110E-007,1538.500000,2.0110E-007,1538.500000,2.0110E-007
1538.550000,2.1190E-007,1538.550000,2.1190E-007,1538.550000,2.1190E-007
1538.600000,1.9560E-007,1538.600000,1.9560E-007,1538.600000,1.9560E-007
1538.650000,2.0410E-007,1538.650000,2.0410E-007,1538.650000,2.0410E-007
1538.700000,2.0230E-007,1538.700000,2.0230E-007,1538.700000,2.0230E-007
1538.750000,2.3270E-007,1538.750000,2.3270E-007,1538.750000,2.3270E-007
1538.800000,2.1140E-007,1538.800000,2.1140E-007,1538.800000,2.1140E-007
1538.850000,2.1830E-007,1538.850000,2.1830E-007,1538.850000,2.1830E-007
1538.900000,1.8580E-007,1538.900000,1.8580E-007,1538.900000,1.8580E-007
1538.950000,2.2990E-007,1538.950000,2.2990E-007,1538.950000,2.2990E-007
1539.000000,1.8060E-007,1539.000000,1.8060E-007,1539.000000,1.8060E-007
1539.050000,2.5440E-007,1539.050000,2.5440E-007,1539.050000,2.5440E-007
1539.100000,2.2500E-007,1539.100000,2.2500E-007,1539.100000,2.2500E-007
1539.150000,1.9140E-007,1539.150000,1.9140E-007,1539.150000,1.9140E-007
1539.200000,2.4070E-007,1539.200000,2.4070E-007,1539.200000,2.4070E-007
1539.250000,2.0690E-007,1539.250000,2.0690E-007,1539.250000,2.0690E-007
1539.300000,1.7600E-007,1539.300000,1.7600E-007,1539.300000,1.7600E-007
1539.350000,2.1000E-007,1539.350000,2.1000E-007,1539.350000,2.1000E-007
1539.400000,2.2590E-007,1539.400000,2.2590E-007,1539.400000,2.2590E-007
1539.450000,2.5030E-007,1539.450000,2.5030E-007,1539.450000,2.5030E-007
1539.500000,2.1460E-007,1539.500000,2.1460E-007,1539.500000,2.1460E-007
1539.550000,2.8090E-007,1539.550000,2.8090E-007,1539.550000,2.8090E-007
1539.600000,2.1390E-007,1539.600000,2.1390E-007,1539.600000,2.1390E-007
1539.650000,2.0340E-007,1539.650000,2.0340E-007,1539.650000,2.0340E-007
1539.700000,2.7660E-007,1539.700000,2.7660E-007,1539.700000,2.7660E-007
1539.750000,2.5550E-007,1539.750000,2.5550E-007,1539.750000,2.5550E-007
1539.800000,2.2220E-007,1539.800000,2.2220E-007,1539.800000,2.2220E-007
1539.850000,2.2520E-007,1539.850000,2.2520E-007,1539.850000,2.2520E-007
1539.900000,2.3530E-007,1539.900000,2.3530E-007,1539.900000,2.3530E-007
1539.950000,2.3370E-007,1539.950000,2.3370E-007,1539.950000,2.3370E-007
1540.000000,2.2980E-007,1540.000000,2.2980E-007,1540.000000,2.2980E-007
1540.050000,2.4390E-007,1540.050000,2.4390E-007,1540.050000,2.4390E-007
1540.100000,2.9350E-007,1540.100000,2.9350E-007,1540.100000,2.9350E-007
1540.150000,2.3380E-007,1540.150000,2.3380E-007,1540.150000,2.3380E-007
1540.200000,2.5160E-007,1540.200000,2.5160E-007,1540.200000,2.5160E-007
1540.250000,2.6110E-007,1540.250000,2.6110E-007,1540.250000,2.6110E-007
1540.300000,2.8160E-007,1540.300000,2.8160E-007,1540.300000,2.8160E-007
1540.350000,2.6500E-007,1540.350000,2.6500E-007,1540.350000,2.6500E-007
1540.400000,2.3720E-007,1540.400000,2.3720E-007,1540.400000,2.3720E-007
1540.450000,2.3930E-007,1540.450000,2.3930E-007,1540.450000,2.3930E-007
1540.500000,2.0070E-007,1540.500000,2.0070E-007,1540.500000,2.0070E-007
1540.550000,2.4990E-007,1540.550000,2.4990E-007,1540.550000,2.4990E-007
1540.600000,2.8980E-007,1540.600000,2.8980E-007,1540.600000,2.8980E-007
1540.650000,2.3070E-007,1540.650000,2.3070E-007,1540.650000,2.3070E-007
1540.700000,2.2530E-007,1540.700000,2.2530E-007,1540.700000,2.2530E-007
1540.750000,2.5300E-007,1540.750000,2.5300E-007,1540.750000,2.5300E-007
1540.800000,2.4280E-007,1540.800000,2.4280E-007,1540.800000,2.4280E-007
1540.850000,2.4380E-007,1540.850000,2.4380E-007,1540.850000,2.4380E-007
1540.900000,2.5650E-007,1540.900000,2.5650E-007,1540.900000,2.5650E-007
1540.950000,2.8550E-007,1540.950000,2.8550E-007,1540.950000,2.8550E-007
1541.000000,2.5810E-007,1541.000000,2.5810E-007,1541.000000,2.5810E-007
1541.050000,2.8600E-007,1541.050000,2.8600E-007,1541.050000,2.8600E-007
1541.100000,3.0630E-007,1541.100000,3.0630E-007,1541.100000,3.0630E-007
1541.150000,2.7070E-007,1541.150000,2.7070E-007,1541.150000,2.7070E-007
1541.200000,3.1080E-007,1541.200000,3.1080E-007,1541.200000,3.1080E-007
1541.250000,2.8290E-007,1541.250000,2.8290E-007,1541.250000,2.8290E-007
1541.300000,3.1630E-007,1541.300000,3.1630E-007,1541.300000,3.1630E-007
1541.350000,2.5670E-007,1541.350000,2.5670E-007,1541.350000,2.5670E-007
1541.400000,2.8640E-007,1541.400000,2.8640E-007,1541.400000,2.8640E-007
1541.450000,2.6740E-007,1541.450000,2.6740E-007,1541.450000,2.6740E-007
1541.500000,2.8680E-007,1541.500000,2.8680E-007,1541.500000,2.8680E-007
1541.550000,3.0190E-007,1541.550000,3.0190E-007,1541.550000,3.0190E-007
1541.600000,3.1020E-007,1541.600000,3.1020E-007,1541.600000,3.1020E-007
1541.650000,2.6940E-007,1541.650000,2.6940E-007,1541.650000,2.6940E-007
1541.700000,2.6440E-007,1541.700000,2.6440E-007,1541.700000,2.6440E-007
1541.750000,3.2420E-007,1541.750000,3.2420E-007,1541.750000,3.2420E-007
1541.800000,3.0360E-007,1541.800000,3.0360E-007,1541.800000,3.0360E-007
1541.850000,3.2030E-007,1541.850000,3.2030E-007,1541.850000,3.2030E-007
1541.900000,2.8980E-007,1541.900000,2.8980E-007,1541.900000,2.8980E-007
1541.950000,3.5150E-007,1541.950000,3.5150E-007,1541.950000,3.5150E-007
1542.000000,2.7960E-007,1542.000000,2.7960E-007,1542.000000,2.7960E-007
1542.050000,3.3220E-007,1542.050000,3.3220E-007,1542.050000,3.3220E-007
1542.100000,3.0370E-007,1542.100000,3.0370E-007,1542.100000,3.0370E-007
1542.150000,3.5610E-007,1542.150000,3.5610E-007,1542.150000,3.5610E-007
1542.200000,3.3620E-007,1542.200000,3.3620E-007,1542.200000,3.3620E-007
1542.250000,3.2080E-007,1542.250000,3.2080E-007,1542.250000,3.2080E-007
1542.300000,3.9280E-007,1542.300000,3.9280E-007,1542.300000,3.9280E-007
1542.350000,3.3120E-007,1542.350000,3.3120E-007,1542.350000,3.3120E-007
1542.400000,3.1430E-007,1542.400000,3.1430E-007,1542.400000,3.1430E-007
1542.450000,3.6190E-007,1542.450000,3.6190E-007,1542.450000,3.6190E-007
1542.500000,3.4570E-007,1542.500000,3.4570E-007,1542.500000,3.4570E-007
1542.550000,3.7840E-007,1542.550000,3.7840E-007,1542.550000,3.7840E-007
1542.600000,3.5560E-007,1542.600000,3.5560E-007,1542.600000,3.5560E-007
1542.650000,3.3120E-007,1542.650000,3.3120E-007,1542.650000,3.3120E-007
1542.700000,3.6200E-007,1542.700000,3.6200E-007,1542.700000,3.6200E-007
1542.750000,3.7900E-007,1542.750000,3.7900E-007,1542.750000,3.7900E-007
1542.800000,3.8760E-007,1542.800000,3.8760E-007,1542.800000,3.8760E-007
1542.850000,3.9360E-007,1542.850000,3.9360E-007,1542.850000,3.9360E-007
1542.900000,3.8490E-007,1542.900000,3.8490E-007,1542.900000,3.8490E-007
1542.950000,4.2230E-007,1542.950000,4.2230E-007,1542.950000,4.2230E-007
1543.000000,3.9420E-007,1543.000000,3.9420E-007,1543.000000,3.9420E-007
1543.050000,4.4770E-007,1543.050000,4.4770E-007,1543.050000,4.4770E-007
1543.100000,3.9360E-007,1543.100000,3.9360E-007,1543.100000,3.9360E-007
1543.150000,4.4050E-007,1543.150000,4.4050E-007,1543.150000,4.4050E-007
1543.200000,4.1330E-007,1543.200000,4.1330E-007,1543.200000,4.1330E-007
1543.250000,3.6550E-007,1543.250000,3.6550E-007,1543.250000,3.6550E-007
1543.300000,4.6570E-007,1543.300000,4.6570E-007,1543.300000,4.6570E-007
1543.350000,3.9180E-007,1543.350000,3.9180E-007,1543.350000,3.9180E-007
1543.400000,3.7160E-007,1543.400000,3.7160E-007,1543.400000,3.7160E-007
1543.450000,4.2690E-007,1543.450000,4.2690E-007,1543.450000,4.2690E-007
1543.500000,4.1970E-007,1543.500000,4.1970E-007,1543.500000,4.1970E-007
1543.550000,4.6290E-007,1543.550000,4.6290E-007,1543.550000,4.6290E-007
1543.600000,4.1240E-007,1543.600000,4.1240E-007,1543.600000,4.1240E-007
1543.650000,4.4820E-007,1543.650000,4.4820E-007,1543.650000,4.4820E-007
1543.700000,4.4210E-007,1543.700000,4.4210E-007,1543.700000,4.4210E-007
1543.750000,4.7790E-007,1543.750000,4.7790E-007,1543.750000,4.7790E-007
1543.800000,5.0430E-007,1543.800000,5.0430E-007,1543.800000,5.0430E-007
1543.850000,5.3900E-007,1543.850000,5.3900E-007,1543.850000,5.3900E-007
1543.900000,5.1490E-007,1543.900000,5.1490E-007,1543.900000,5.1490E-007
1543.950000,4.1900E-007,1543.950000,4.1900E-007,1543.950000,4.1900E-007
1544.000000,4.8160E-007,1544.000000,4.8160E-007,1544.000000,4.8160E-007
1544.050000,4.8400E-007,1544.050000,4.8400E-007,1544.050000,4.8400E-007
1544.100000,4.9720E-007,1544.100000,4.9720E-007,1544.100000,4.9720E-007
1544.150000,4.6740E-007,1544.150000,4.6740E-007,1544.150000,4.6740E-007
1544.200000,5.1450E-007,1544.200000,5.1450E-007,1544.200000,5.1450E-007
1544.250000,4.9500E-007,1544.250000,4.9500E-007,1544.250000,4.9500E-007
1544.300000,4.6060E-007,1544.300000,4.6060E-007,1544.300000,4.6060E-007
1544.350000,5.8940E-007,1544.350000,5.8940E-007,1544.350000,5.8940E-007
1544.400000,5.4500E-007,1544.400000,5.4500E-007,1544.400000,5.4500E-007
1544.450000,4.8660E-007,1544.450000,4.8660E-007,1544.450000,4.8660E-007
1544.500000,5.9320E-007,1544.500000,5.9320E-007,1544.500000,5.9320E-007
1544.550000,5.7790E-007,1544.550000,5.7790E-007,1544.550000,5.7790E-007
1544.600000,5.8990E-007,1544.600000,5.8990E-007,1544.600000,5.8990E-007
1544.650000,5.3490E-007,1544.650000,5.3490E-007,1544.650000,5.3490E-007
1544.700000,6.1980E-007,1544.700000,6.1980E-007,1544.700000,6.1980E-007
1544.750000,5.7280E-007,1544.750000,5.7280E-007,1544.750000,5.7280E-007
1544.800000,5.6260E-007,1544.800000,5.6260E-007,1544.800000,5.6260E-007
1544.850000,6.3210E-007,1544.850000,6.3210E-007,1544.850000,6.3210E-007
1544.900000,6.0120E-007,1544.900000,6.0120E-007,1544.900000,6.0120E-007
1544.950000,6.0440E-007,1544.950000,6.0440E-007,1544.950000,6.0440E-007
1545.000000,6.5080E-007,1545.000000,6.5080E-007,1545.000000,6.5080E-007
1545.050000,6.0260E-007,1545.050000,6.0260E-007,1545.050000,6.0260E-007
1545.100000,6.4260E-007,1545.100000,6.4260E-007,1545.100000,6.4260E-007
1545.150000,6.5990E-007,1545.150000,6.5990E-007,1545.150000,6.5990E-007
1545.200000,6.5840E-007,1545.200000,6.5840E-007,1545.200000,6.5840E-007
1545.250000,6.6560E-007,1545.250000,6.6560E-007,1545.250000,6.6560E-007
1545.300000,7.3820E-007,1545.300000,7.3820E-007,1545.300000,7.3820E-007
1545.350000,6.7910E-007,1545.350000,6.7910E-007,1545.350000,6.7910E-007
1545.400000,7.1200E-007,1545.400000,7.1200E-007,1545.400000,7.1200E-007
1545.450000,7.0250E-007,1545.450000,7.0250E-007,1545.450000,7.0250E-007
1545.500000,7.0160E-007,1545.500000,7.0160E-007,1545.500000,7.0160E-007
1545.550000,7.0910E-007,1545.550000,7.0910E-007,1545.550000,7.0910E-007
1545.600000,7.5440E-007,1545.600000,7.5440E-007,1545.600000,7.5440E-007
1545.650000,7.6970E-007,1545.650000,7.6970E-007,1545.650000,7.6970E-007
1545.700000,7.2430E-007,1545.700000,7.2430E-007,1545.700000,7.2430E-007
1545.750000,7.6740E-007,1545.750000,7.6740E-007,1545.750000,7.6740E-007
1545.800000,7.4750E-007,1545.800000,7.4750E-007,1545.800000,7.4750E-007
1545.850000,7.7570E-007,1545.850000,7.7570E-007,1545.850000,7.7570E-007
1545.900000,7.9260E-007,1545.900000,7.9260E-007,1545.900000,7.9260E-007
1545.950000,7.8670E-007,1545.950000,7.8670E-007,1545.950000,7.8670E-007
1546.000000,8.3690E-007,1546.000000,8.3690E-007,1546.000000,8.3690E-007
1546.050000,8.2800E-007,1546.050000,8.2800E-007,1546.050000,8.2800E-007
1546.100000,8.4570E-007,1546.100000,8.4570E-007,1546.100000,8.4570E-007
1546.150000,8.5140E-007,1546.150000,8.5140E-007,1546.150000,8.5140E-007
1546.200000,8.3050E-007,1546.200000,8.3050E-007,1546.200000,8.3050E-007
1546.250000,8.3790E-007,1546.250000,8.3790E-007,1546.250000,8.3790E-007
1546.300000,8.6440E-007,1546.300000,8.6440E-007,1546.300000,8.6440E-007
1546.350000,8.1040E-007,1546.350000,8.1040E-007,1546.350000,8.1040E-007
1546.400000,9.4580E-007,1546.400000,9.4580E-007,1546.400000,9.4580E-007
1546.450000,9.1960E-007,1546.450000,9.1960E-007,1546.450000,9.1960E-007
1546.500000,9.0870E-007,1546.500000,9.0870E-007,1546.500000,9.0870E-007
1546.550000,9.1810E-007,1546.550000,9.1810E-007,1546.550000,9.1810E-007
1546.600000,9.6200E-007,1546.600000,9.6200E-007,1546.600000,9.6200E-007
1546.650000,9.3110E-007,1546.650000,9.3110E-007,1546.650000,9.3110E-007
1546.700000,1.0220E-006,1546.700000,1.0220E-006,1546.700000,1.0220E-006
1546.750000,9.9970E-007,1546.750000,9.9970E-007,1546.750000,9.9970E-007
1546.800000,9.9560E-007,1546.800000,9.9560E-007,1546.800000,9.9560E-007
1546.850000,9.9240E-007,1546.850000,9.9240E-007,1546.850000,9.9240E-007
1546.900000,9.9810E-007,1546.900000,9.9810E-007,1546.900000,9.9810E-007
1546.950000,1.0380E-006,1546.950000,1.0380E-006,1546.950000,1.0380E-006
1547.000000,1.0330E-006,1547.000000,1.0330E-006,1547.000000,1.0330E-006
1547.050000,1.0340E-006,1547.050000,1.0340E-006,1547.050000,1.0340E-006
1547.100000,1.0680E-006,1547.100000,1.0680E-006,1547.100000,1.0680E-006
1547.150000,1.0820E-006,1547.150000,1.0820E-006,1547.150000,1.0820E-006
1547.200000,1.0610E-006,1547.200000,1.0610E-006,1547.200000,1.0610E-006
1547.250000,1.1070E-006,1547.250000,1.1070E-006,1547.250000,1.1070E-006
1547.300000,1.0850E-006,1547.300000,1.0850E-006,1547.300000,1.0850E-006
1547.350000,1.1670E-006,1547.350000,1.1670E-006,1547.350000,1.1670E-006
1547.400000,1.1820E-006,1547.400000,1.1820E-006,1547.400000,1.1820E-006
1547.450000,1.2020E-006,1547.450000,1.2020E-006,1547.450000,1.2020E-006
1547.500000,1.1830E-006,1547.500000,1.1830E-006,1547.500000,1.1830E-006
1547.550000,1.1830E-006,1547.550000,1.1830E-006,1547.550000,1.1830E-006
1547.600000,1.2220E-006,1547.600000,1.2220E-006,1547.600000,1.2220E-006
1547.650000,1.2440E-006,1547.650000,1.2440E-006,1547.650000,1.2440E-006
1547.700000,1.2250E-006,1547.700000,1.2250E-006,1547.700000,1.2250E-006
1547.750000,1.2740E-006,1547.750000,1.2740E-006,1547.750000,1.2740E-006
1547.800000,1.2980E-006,1547.800000,1.2980E-006,1547.800000,1.2980E-006
1547.850000,1.3290E-006,1547.850000,1.3290E-006,1547.850000,1.3290E-006
1547.900000,1.3660E-006,1547.900000,1.3660E-006,1547.900000,1.3660E-006
1547.950000,1.3540E-006,1547.950000,1.3540E-006,1547.950000,1.3540E-006
1548.000000,1.3600E-006,1548.000000,1.3600E-006,1548.000000,1.3600E-006
1548.050000,1.3720E-006,1548.050000,1.3720E-006,1548.050000,1.3720E-006
1548.100000,1.3910E-006,1548.100000,1.3910E-006,1548.100000,1.3910E-006
1548.150000,1.3780E-006,1548.150000,1.3780E-006,1548.150000,1.3780E-006
1548.200000,1.4230E-006,1548.200000,1.4230E-006,1548.200000,1.4230E-006
1548.250000,1.4080E-006,1548.250000,1.4080E-006,1548.250000,1.4080E-006
1548.300000,1.4580E-006,1548.300000,1.4580E-006,1548.300000,1.4580E-006
1548.350000,1.5420E-006,1548.350000,1.5420E-006,1548.350000,1.5420E-006
1548.400000,1.4640E-006,1548.400000,1.4640E-006,1548.400000,1.4640E-006
1548.450000,1.5270E-006,1548.450000,1.5270E-006,1548.450000,1.5270E-006
1548.500000,1.4800E-006,1548.500000,1.4800E-006,1548.500000,1.4800E-006
1548.550000,1.5660E-006,1548.550000,1.5660E-006,1548.550000,1.5660E-006
1548.600000,1.6440E-006,1548.600000,1.6440E-006,1548.600000,1.6440E-006
1548.650000,1.6630E-006,1548.650000,1.6630E-006,1548.650000,1.6630E-006
1548.700000,1.6180E-006,1548.700000,1.6180E-006,1548.700000,1.6180E-006
1548.750000,1.6730E-006,1548.750000,1.6730E-006,1548.750000,1.6730E-006
1548.800000,1.7290E-006,1548.800000,1.7290E-006,1548.800000,1.7290E-006
1548.850000,1.7180E-006,1548.850000,1.7180E-006,1548.850000,1.7180E-006
1548.900000,1.7600E-006,1548.900000,1.7600E-006,1548.900000,1.7600E-006
1548.950000,1.7390E-006,1548.950000,1.7390E-006,1548.950000,1.7390E-006
1549.000000,1.8010E-006,1549.000000,1.8010E-006,1549.000000,1.8010E-006
1549.050000,1.7310E-006,1549.050000,1.7310E-006,1549.050000,1.7310E-006
1549.100000,1.7840E-006,1549.100000,1.7840E-006,1549.100000,1.7840E-006
1549.150000,1.8580E-006,1549.150000,1.8580E-006,1549.150000,1.8580E-006
1549.200000,1.8660E-006,1549.200000,1.8660E-006,1549.200000,1.8660E-006
1549.250000,1.9080E-006,1549.250000,1.9080E-006,1549.250000,1.9080E-006
1549.300000,1.9940E-006,1549.300000,1.9940E-006,1549.300000,1.9940E-006
1549.350000,1.9300E-006,1549.350000,1.9300E-006,1549.350000,1.9300E-006
1549.400000,1.9750E-006,1549.400000,1.9750E-006,1549.400000,1.9750E-006
1549.450000,1.9900E-006,1549.450000,1.9900E-006,1549.450000,1.9900E-006
1549.500000,1.9230E-006,1549.500000,1.9230E-006,1549.500000,1.9230E-006
1549.550000,1.9730E-006,1549.550000,1.9730E-006,1549.550000,1.9730E-006
1549.600000,2.0340E-006,1549.600000,2.0340E-006,1549.600000,2.0340E-006
1549.650000,2.0650E-006,1549.650000,2.0650E-006,1549.650000,2.0650E-006
1549.700000,2.0770E-006,1549.700000,2.0770E-006,1549.700000,2.0770E-006
1549.750000,2.1380E-006,1549.750000,2.1380E-006,1549.750000,2.1380E-006
1549.800000,2.1260E-006,1549.800000,2.1260E-006,1549.800000,2.1260E-006
1549.850000,2.1890E-006,1549.850000,2.1890E-006,1549.850000,2.1890E-006
1549.900000,2.1650E-006,1549.900000,2.1650E-006,1549.900000,2.1650E-006
1549.950000,2.2710E-006,1549.950000,2.2710E-006,1549.950000,2.2710E-006
1550.000000,2.2680E-006,1550.000000,2.2680E-006,1550.000000,2.2680E-006
1550.050000,2.3220E-006,1550.050000,2.3220E-006,1550.050000,2.3220E-006
1550.100000,2.3490E-006,1550.100000,2.3490E-006,1550.100000,2.3490E-006
1550.150000,2.3580E-006,1550.150000,2.3580E-006,1550.150000,2.3580E-006
1550.200000,2.3820E-006,1550.200000,2.3820E-006,1550.200000,2.3820E-006
1550.250000,2.4510E-006,1550.250000,2.4510E-006,1550.250000,2.4510E-006
1550.300000,2.3690E-006,1550.300000,2.3690E-006,1550.300000,2.3690E-006
1550.350000,2.3690E-006,1550.350000,2.3690E-006,1550.350000,2.3690E-006
1550.400000,2.5320E-006,1550.400000,2.5320E-006,1550.400000,2.5320E-006
1550.450000,2.6050E-006,1550.450000,2.6050E-006,1550.450000,2.6050E-006
1550.500000,2.5380E-006,1550.500000,2.5380E-006,1550.500000,2.5380E-006
1550.550000,2.6020E-006,1550.550000,2.6020E-006,1550.550000,2.6020E-006
1550.600000,2.5520E-006,1550.600000,2.5520E-006,1550.600000,2.5520E-006
1550.650000,2.6700E-006,1550.650000,2.6700E-006,1550.650000,2.6700E-006
1550.700000,2.7270E-006,1550.700000,2.7270E-006,1550.700000,2.7270E-006
1550.750000,2.6770E-006,1550.750000,2.6770E-006,1550.750000,2.6770E-006
1550.800000,2.7620E-006,1550.800000,2.7620E-006,1550.800000,2.7620E-006
1550.850000,2.7990E-006,1550.850000,2.7990E-006,1550.850000,2.7990E-006
1550.900000,2.8450E-006,1550.900000,2.8450E-006,1550.900000,2.8450E-006
1550.950000,2.8500E-006,1550.950000,2.8500E-006,1550.950000,2.8500E-006
1551.000000,2.8380E-006,1551.000000,2.8380E-006,1551.000000,2.8380E-006
1551.050000,2.9670E-006,1551.050000,2.9670E-006,1551.050000,2.9670E-006
1551.100000,2.9770E-006,1551.100000,2.9770E-006,1551.100000,2.9770E-006
1551.150000,2.9620E-006,1551.150000,2.9620E-006,1551.150000,2.9620E-006
1551.200000,3.0840E-006,1551.200000,3.0840E-006,1551.200000,3.0840E-006
1551.250000,3.0440E-006,1551.250000,3.0440E-006,1551.250000,3.0440E-006
1551.300000,3.1150E-006,1551.300000,3.1150E-006,1551.300000,3.1150E-006
1551.350000,3.0860E-006,1551.350000,3.0860E-006,1551.350000,3.0860E-006
1551.400000,3.2030E-006,1551.400000,3.2030E-006,1551.400000,3.2030E-006
1551.450000,3.2620E-006,1551.450000,3.2620E-006,1551.450000,3.2620E-006
1551.500000,3.3460E-006,1551.500000,3.3460E-006,1551.500000,3.3460E-006
1551.550000,3.2760E-006,1551.550000,3.2760E-006,1551.550000,3.2760E-006
1551.600000,3.3560E-006,1551.600000,3.3560E-006,1551.600000,3.3560E-006
1551.650000,3.4160E-006,1551.650000,3.4160E-006,1551.650000,3.4160E-006
1551.700000,3.5080E-006,1551.700000,3.5080E-006,1551.700000,3.5080E-006
1551.750000,3.5500E-006,1551.750000,3.5500E-006,1551.750000,3.5500E-006
1551.800000,3.5990E-006,1551.800000,3.5990E-006,1551.800000,3.5990E-006
1551.850000,3.6040E-006,1551.850000,3.6040E-006,1551.850000,3.6040E-006
1551.900000,3.6890E-006,1551.900000,3.6890E-006,1551.900000,3.6890E-006
1551.950000,3.7140E-006,1551.950000,3.7140E-006,1551.950000,3.7140E-006
1552.000000,3.7750E-006,1552.000000,3.7750E-006,1552.000000,3.7750E-006
1552.050000,3.8180E-006,1552.050000,3.8180E-006,1552.050000,3.8180E-006
1552.100000,3.9460E-006,1552.100000,3.9460E-006,1552.100000,3.9460E-006
1552.150000,3.9800E-006,1552.150000,3.9800E-006,1552.150000,3.9800E-006
1552.200000,4.0860E-006,1552.200000,4.0860E-006,1552.200000,4.0860E-006
1552.250000,4.1300E-006,1552.250000,4.1300E-006,1552.250000,4.1300E-006
1552.300000,4.1780E-006,1552.300000,4.1780E-006,1552.300000,4.1780E-006
1552.350000,4.1570E-006,1552.350000,4.1570E-006,1552.350000,4.1570E-006
1552.400000,4.3050E-006,1552.400000,4.3050E-006,1552.400000,4.3050E-006
1552.450000,4.4210E-006,1552.450000,4.4210E-006,1552.450000,4.4210E-006
1552.500000,4.5070E-006,1552.500000,4.5070E-006,1552.500000,4.5070E-006
1552.550000,4.5940E-006,1552.550000,4.5940E-006,1552.550000,4.5940E-006
1552.600000,4.6500E-006,1552.600000,4.6500E-006,1552.600000,4.6500E-006
1552.650000,4.7840E-006,1552.650000,4.7840E-006,1552.650000,4.7840E-006
1552.700000,4.7540E-006,1552.700000,4.7540E-006,1552.700000,4.7540E-006
1552.750000,4.8530E-006,1552.750000,4.8530E-006,1552.750000,4.8530E-006
1552.800000,4.9520E-006,1552.800000,4.9520E-006,1552.800000,4.9520E-006
1552.850000,4.9990E-006,1552.850000,4.9990E-006,1552.850000,4.9990E-006
1552.900000,5.0780E-006,1552.900000,5.0780E-006,1552.900000,5.0780E-006
1552.950000,5.1980E-006,1552.950000,5.1980E-006,1552.950000,5.1980E-006
1553.000000,5.1860E-006,1553.000000,5.1860E-006,1553.000000,5.1860E-006
1553.050000,5.3490E-006,1553.050000,5.3490E-006,1553.050000,5.3490E-006
1553.100000,5.4300E-006,1553.100000,5.4300E-006,1553.100000,5.4300E-006
1553.150000,5.5330E-006,1553.150000,5.5330E-006,1553.150000,5.5330E-006
1553.200000,5.6330E-006,1553.200000,5.6330E-006,1553.200000,5.6330E-006
1553.250000,5.8360E-006,1553.250000,5.8360E-006,1553.250000,5.8360E-006
1553.300000,6.0530E-006,1553.300000,6.0530E-006,1553.300000,6.0530E-006
1553.350000,6.0880E-006,1553.350000,6.0880E-006,1553.350000,6.0880E-006
1553.400000,6.1660E-006,1553.400000,6.1660E-006,1553.400000,6.1660E-006
1553.450000,6.4280E-006,1553.450000,6.4280E-006,1553.450000,6.4280E-006
1553.500000,6.4970E-006,1553.500000,6.4970E-006,1553.500000,6.4970E-006
1553.550000,6.6820E-006,1553.550000,6.6820E-006,1553.550000,6.6820E-006
1553.600000,6.7660E-006,1553.600000,6.7660E-006,1553.600000,6.7660E-006
1553.650000,6.9620E-006,1553.650000,6.9620E-006,1553.650000,6.9620E-006
1553.700000,7.1050E-006,1553.700000,7.1050E-006,1553.700000,7.1050E-006
1553.750000,7.1640E-006,1553.750000,7.1640E-006,1553.750000,7.1640E-006
1553.800000,7.4310E-006,1553.800000,7.4310E-006,1553.800000,7.4310E-006
1553.850000,7.6300E-006,1553.850000,7.6300E-006,1553.850000,7.6300E-006
1553.900000,7.7200E-006,1553.900000,7.7200E-006,1553.900000,7.7200E-006
1553.950000,7.8940E-006,1553.950000,7.8940E-006,1553.950000,7.8940E-006
1554.000000,8.0850E-006,1554.000000,8.0850E-006,1554.000000,8.0850E-006
1554.050000,8.1740E-006,1554.050000,8.1740E-006,1554.050000,8.1740E-006
1554.100000,8.3950E-006,1554.100000,8.3950E-006,1554.100000,8.3950E-006
1554.150000,8.5730E-006,1554.150000,8.5730E-006,1554.150000,8.5730E-006
1554.200000,8.8060E-006,1554.200000,8.8060E-006,1554.200000,8.8060E-006
1554.250000,9.2250E-006,1554.250000,9.2250E-006,1554.250000,9.2250E-006
1554.300000,9.3470E-006,1554.300000,9.3470E-006,1554.300000,9.3470E-006
1554.350000,9.7640E-006,1554.350000,9.7640E-006,1554.350000,9.7640E-006
1554.400000,9.9640E-006,1554.400000,9.9640E-006,1554.400000,9.9640E-006
1554.450000,1.0610E-005,1554.450000,1.0610E-005,1554.450000,1.0610E-005
1554.500000,1.0830E-005,1554.500000,1.0830E-005,1554.500000,1.0830E-005
1554.550000,1.1280E-005,1554.550000,1.1280E-005,1554.550000,1.1280E-005
1554.600000,1.1710E-005,1554.600000,1.1710E-005,1554.600000,1.1710E-005
