1538.150000,2.1360E-006,1538.150000,2.1360E-006,1538.150000,2.1360E-006
1538.200000,2.0580E-006,1538.200000,2.0580E-006,1538.200000,2.0580E-006
1538.250000,2.1630E-006,1538.250000,2.1630E-006,1538.250000,2.1630E-006
1538.300000,2.1530E-006,1538.300000,2.1530E-006,1538.300000,2.1530E-006
1538.350000,2.2130E-006,1538.350000,2.2130E-006,1538.350000,2.2130E-006
1538.400000,2.2780E-006,1538.400000,2.2780E-006,1538.400000,2.2780E-006
1538.450000,2.3240E-006,1538.450000,2.3240E-006,1538.450000,2.3240E-006
1538.500000,2.3710E-006,1538.500000,2.3710E-006,1538.500000,2.3710E-006
1538.550000,2.5070E-006,1538.550000,2.5070E-006,1538.550000,2.5070E-006
1538.600000,2.5070E-006,1538.600000,2.5070E-006,1538.600000,2.5070E-006
1538.650000,2.5720E-006,1538.650000,2.5720E-006,1538.650000,2.5720E-006
1538.700000,2.5720E-006,1538.700000,2.5720E-006,1538.700000,2.5720E-006
1538.750000,2.6250E-006,1538.750000,2.6250E-006,1538.750000,2.6250E-006
1538.800000,2.6920E-006,1538.800000,2.6920E-006,1538.800000,2.6920E-006
1538.850000,2.6880E-006,1538.850000,2.6880E-006,1538.850000,2.6880E-006
1538.900000,2.7330E-006,1538.900000,2.7330E-006,1538.900000,2.7330E-006
1538.950000,2.6570E-006,1538.950000,2.6570E-006,1538.950000,2.6570E-006
1539.000000,2.6330E-006,1539.000000,2.6330E-006,1539.000000,2.6330E-006
1539.050000,2.5710E-006,1539.050000,2.5710E-006,1539.050000,2.5710E-006
1539.100000,2.6480E-006,1539.100000,2.6480E-006,1539.100000,2.6480E-006
1539.150000,2.6470E-006,1539.150000,2.6470E-006,1539.150000,2.6470E-006
1539.200000,2.7380E-006,1539.200000,2.7380E-006,1539.200000,2.7380E-006
1539.250000,2.7140E-006,1539.250000,2.7140E-006,1539.250000,2.7140E-006
1539.300000,2.7760E-006,1539.300000,2.7760E-006,1539.300000,2.7760E-006
1539.350000,2.8040E-006,1539.350000,2.8040E-006,1539.350000,2.8040E-006
1539.400000,2.9710E-006,1539.400000,2.9710E-006,1539.400000,2.9710E-006
1539.450000,3.0270E-006,1539.450000,3.0270E-006,1539.450000,3.0270E-006
1539.500000,3.0560E-006,1539.500000,3.0560E-006,1539.500000,3.0560E-006
1539.550000,3.1790E-006,1539.550000,3.1790E-006,1539.550000,3.1790E-006
1539.600000,3.4070E-006,1539.600000,3.4070E-006,1539.600000,3.4070E-006
1539.650000,3.5030E-006,1539.650000,3.5030E-006,1539.650000,3.5030E-006
1539.700000,3.5740E-006,1539.700000,3.5740E-006,1539.700000,3.5740E-006
1539.750000,3.6210E-006,1539.750000,3.6210E-006,1539.750000,3.6210E-006
1539.800000,3.6000E-006,1539.800000,3.6000E-006,1539.800000,3.6000E-006
1539.850000,3.5500E-006,1539.850000,3.5500E-006,1539.850000,3.5500E-006
1539.900000,3.3920E-006,1539.900000,3.3920E-006,1539.900000,3.3920E-006
1539.950000,3.3470E-006,1539.950000,3.3470E-006,1539.950000,3.3470E-006
1540.000000,3.2440E-006,1540.000000,3.2440E-006,1540.000000,3.2440E-006
1540.050000,3.2020E-006,1540.050000,3.2020E-006,1540.050000,3.2020E-006
1540.100000,3.1410E-006,1540.100000,3.1410E-006,1540.100000,3.1410E-006
1540.150000,3.0740E-006,1540.150000,3.0740E-006,1540.150000,3.0740E-006
1540.200000,3.0800E-006,1540.200000,3.0800E-006,1540.200000,3.0800E-006
1540.250000,3.0340E-006,1540.250000,3.0340E-006,1540.250000,3.0340E-006
1540.300000,3.0400E-006,1540.300000,3.0400E-006,1540.300000,3.0400E-006
1540.350000,2.9420E-006,1540.350000,2.9420E-006,1540.350000,2.9420E-006
1540.400000,3.0250E-006,1540.400000,3.0250E-006,1540.400000,3.0250E-006
1540.450000,3.0350E-006,1540.450000,3.0350E-006,1540.450000,3.0350E-006
1540.500000,3.0230E-006,1540.500000,3.0230E-006,1540.500000,3.0230E-006
1540.550000,3.0570E-006,1540.550000,3.0570E-006,1540.550000,3.0570E-006
1540.600000,3.0540E-006,1540.600000,3.0540E-006,1540.600000,3.0540E-006
1540.650000,3.0880E-006,1540.650000,3.0880E-006,1540.650000,3.0880E-006
1540.700000,3.1840E-006,1540.700000,3.1840E-006,1540.700000,3.1840E-006
1540.750000,3.1540E-006,1540.750000,3.1540E-006,1540.750000,3.1540E-006
1540.800000,3.2180E-006,1540.800000,3.2180E-006,1540.800000,3.2180E-006
1540.850000,3.2550E-006,1540.850000,3.2550E-006,1540.850000,3.2550E-006
1540.900000,3.3030E-006,1540.900000,3.3030E-006,1540.900000,3.3030E-006
1540.950000,3.3200E-006,1540.950000,3.3200E-006,1540.950000,3.3200E-006
1541.000000,3.3880E-006,1541.000000,3.3880E-006,1541.000000,3.3880E-006
1541.050000,3.3910E-006,1541.050000,3.3910E-006,1541.050000,3.3910E-006
1541.100000,3.4990E-006,1541.100000,3.4990E-006,1541.100000,3.4990E-006
1541.150000,3.5710E-006,1541.150000,3.5710E-006,1541.150000,3.5710E-006
1541.200000,3.6380E-006,1541.200000,3.6380E-006,1541.200000,3.6380E-006
1541.250000,3.6450E-006,1541.250000,3.6450E-006,1541.250000,3.6450E-006
1541.300000,3.7950E-006,1541.300000,3.7950E-006,1541.300000,3.7950E-006
1541.350000,3.8310E-006,1541.350000,3.8310E-006,1541.350000,3.8310E-006
1541.400000,3.9380E-006,1541.400000,3.9380E-006,1541.400000,3.9380E-006
1541.450000,3.9800E-006,1541.450000,3.9800E-006,1541.450000,3.9800E-006
1541.500000,4.0800E-006,1541.500000,4.0800E-006,1541.500000,4.0800E-006
1541.550000,4.2180E-006,1541.550000,4.2180E-006,1541.550000,4.2180E-006
1541.600000,4.2580E-006,1541.600000,4.2580E-006,1541.600000,4.2580E-006
1541.650000,4.3830E-006,1541.650000,4.3830E-006,1541.650000,4.3830E-006
1541.700000,4.4500E-006,1541.700000,4.4500E-006,1541.700000,4.4500E-006
1541.750000,4.6330E-006,1541.750000,4.6330E-006,1541.750000,4.6330E-006
1541.800000,4.7580E-006,1541.800000,4.7580E-006,1541.800000,4.7580E-006
1541.850000,4.8340E-006,1541.850000,4.8340E-006,1541.850000,4.8340E-006
1541.900000,5.0130E-006,1541.900000,5.0130E-006,1541.900000,5.0130E-006
1541.950000,5.2140E-006,1541.950000,5.2140E-006,1541.950000,5.2140E-006
1542.000000,5.3570E-006,1542.000000,5.3570E-006,1542.000000,5.3570E-006
1542.050000,5.5010E-006,1542.050000,5.5010E-006,1542.050000,5.5010E-006
1542.100000,5.6740E-006,1542.100000,5.6740E-006,1542.100000,5.6740E-006
1542.150000,5.8630E-006,1542.150000,5.8630E-006,1542.150000,5.8630E-006
1542.200000,6.0100E-006,1542.200000,6.0100E-006,1542.200000,6.0100E-006
1542.250000,6.2450E-006,1542.250000,6.2450E-006,1542.250000,6.2450E-006
1542.300000,6.4890E-006,1542.300000,6.4890E-006,1542.300000,6.4890E-006
1542.350000,6.7020E-006,1542.350000,6.7020E-006,1542.350000,6.7020E-006
1542.400000,6.9420E-006,1542.400000,6.9420E-006,1542.400000,6.9420E-006
1542.450000,7.2610E-006,1542.450000,7.2610E-006,1542.450000,7.2610E-006
1542.500000,7.6010E-006,1542.500000,7.6010E-006,1542.500000,7.6010E-006
1542.550000,7.8420E-006,1542.550000,7.8420E-006,1542.550000,7.8420E-006
1542.600000,8.1880E-006,1542.600000,8.1880E-006,1542.600000,8.1880E-006
1542.650000,8.5160E-006,1542.650000,8.5160E-006,1542.650000,8.5160E-006
1542.700000,9.0170E-006,1542.700000,9.0170E-006,1542.700000,9.0170E-006
1542.750000,9.4460E-006,1542.750000,9.4460E-006,1542.750000,9.4460E-006
1542.800000,9.9440E-006,1542.800000,9.9440E-006,1542.800000,9.9440E-006
1542.850000,1.0370E-005,1542.850000,1.0370E-005,1542.850000,1.0370E-005
1542.900000,1.0950E-005,1542.900000,1.0950E-005,1542.900000,1.0950E-005
1542.950000,1.1640E-005,1542.950000,1.1640E-005,1542.950000,1.1640E-005
1543.000000,1.2300E-005,1543.000000,1.2300E-005,1543.000000,1.2300E-005
1543.050000,1.3070E-005,1543.050000,1.3070E-005,1543.050000,1.3070E-005
1543.100000,1.3890E-005,1543.100000,1.3890E-005,1543.100000,1.3890E-005
1543.150000,1.4770E-005,1543.150000,1.4770E-005,1543.150000,1.4770E-005
1543.200000,1.5770E-005,1543.200000,1.5770E-005,1543.200000,1.5770E-005
1543.250000,1.6960E-005,1543.250000,1.6960E-005,1543.250000,1.6960E-005
1543.300000,1.8220E-005,1543.300000,1.8220E-005,1543.300000,1.8220E-005
1543.350000,1.9590E-005,1543.350000,1.9590E-005,1543.350000,1.9590E-005
1543.400000,2.1220E-005,1543.400000,2.1220E-005,1543.400000,2.1220E-005
1543.450000,2.2930E-005,1543.450000,2.2930E-005,1543.450000,2.2930E-005
1543.500000,2.4980E-005,1543.500000,2.4980E-005,1543.500000,2.4980E-005
1543.550000,2.7290E-005,1543.550000,2.7290E-005,1543.550000,2.7290E-005
1543.600000,2.9830E-005,1543.600000,2.9830E-005,1543.600000,2.9830E-005
1543.650000,3.2590E-005,1543.650000,3.2590E-005,1543.650000,3.2590E-005
1543.700000,3.5770E-005,1543.700000,3.5770E-005,1543.700000,3.5770E-005
1543.750000,3.9470E-005,1543.750000,3.9470E-005,1543.750000,3.9470E-005
1543.800000,4.4210E-005,1543.800000,4.4210E-005,1543.800000,4.4210E-005
1543.850000,4.9330E-005,1543.850000,4.9330E-005,1543.850000,4.9330E-005
1543.900000,5.4970E-005,1543.900000,5.4970E-005,1543.900000,5.4970E-005
1543.950000,6.1960E-005,1543.950000,6.1960E-005,1543.950000,6.1960E-005
1544.000000,7.0090E-005,1544.000000,7.0090E-005,1544.000000,7.0090E-005
1544.050000,7.9830E-005,1544.050000,7.9830E-005,1544.050000,7.9830E-005
1544.100000,9.1750E-005,1544.100000,9.1750E-005,1544.100000,9.1750E-005
1544.150000,1.0580E-004,1544.150000,1.0580E-004,1544.150000,1.0580E-004
1544.200000,1.2140E-004,1544.200000,1.2140E-004,1544.200000,1.2140E-004
1544.250000,1.4250E-004,1544.250000,1.4250E-004,1544.250000,1.4250E-004
1544.300000,1.6760E-004,1544.300000,1.6760E-004,1544.300000,1.6760E-004
1544.350000,1.9810E-004,1544.350000,1.9810E-004,1544.350000,1.9810E-004
1544.400000,2.3680E-004,1544.400000,2.3680E-004,1544.400000,2.3680E-004
1544.450000,2.9120E-004,1544.450000,2.9120E-004,1544.450000,2.9120E-004
1544.500000,3.5540E-004,1544.500000,3.5540E-004,1544.500000,3.5540E-004
1544.550000,4.3610E-004,1544.550000,4.3610E-004,1544.550000,4.3610E-004
1544.600000,5.3030E-004,1544.600000,5.3030E-004,1544.600000,5.3030E-004
1544.650000,6.4650E-004,1544.650000,6.4650E-004,1544.650000,6.4650E-004
1544.700000,7.5500E-004,1544.700000,7.5500E-004,1544.700000,7.5500E-004
1544.750000,8.4920E-004,1544.750000,8.4920E-004,1544.750000,8.4920E-004
1544.800000,8.9810E-004,1544.800000,8.9810E-004,1544.800000,8.9810E-004
1544.850000,8.8500E-004,1544.850000,8.8500E-004,1544.850000,8.8500E-004
1544.900000,8.0470E-004,1544.900000,8.0470E-004,1544.900000,8.0470E-004
1544.950000,6.9120E-004,1544.950000,6.9120E-004,1544.950000,6.9120E-004
1545.000000,5.7090E-004,1545.000000,5.7090E-004,1545.000000,5.7090E-004
1545.050000,4.7180E-004,1545.050000,4.7180E-004,1545.050000,4.7180E-004
1545.100000,3.8620E-004,1545.100000,3.8620E-004,1545.100000,3.8620E-004
1545.150000,3.2090E-004,1545.150000,3.2090E-004,1545.150000,3.2090E-004
1545.200000,2.7460E-004,1545.200000,2.7460E-004,1545.200000,2.7460E-004
1545.250000,2.3230E-004,1545.250000,2.3230E-004,1545.250000,2.3230E-004
1545.300000,2.0030E-004,1545.300000,2.0030E-004,1545.300000,2.0030E-004
1545.350000,1.7870E-004,1545.350000,1.7870E-004,1545.350000,1.7870E-004
1545.400000,1.5940E-004,1545.400000,1.5940E-004,1545.400000,1.5940E-004
1545.450000,1.4180E-004,1545.450000,1.4180E-004,1545.450000,1.4180E-004
1545.500000,1.3040E-004,1545.500000,1.3040E-004,1545.500000,1.3040E-004
1545.550000,1.2070E-004,1545.550000,1.2070E-004,1545.550000,1.2070E-004
1545.600000,1.1240E-004,1545.600000,1.1240E-004,1545.600000,1.1240E-004
1545.650000,1.0540E-004,1545.650000,1.0540E-004,1545.650000,1.0540E-004
1545.700000,9.9980E-005,1545.700000,9.9980E-005,1545.700000,9.9980E-005
1545.750000,9.4540E-005,1545.750000,9.4540E-005,1545.750000,9.4540E-005
1545.800000,9.0160E-005,1545.800000,9.0160E-005,1545.800000,9.0160E-005
1545.850000,8.6230E-005,1545.850000,8.6230E-005,1545.850000,8.6230E-005
1545.900000,8.2860E-005,1545.900000,8.2860E-005,1545.900000,8.2860E-005
1545.950000,8.0040E-005,1545.950000,8.0040E-005,1545.950000,8.0040E-005
1546.000000,7.7640E-005,1546.000000,7.7640E-005,1546.000000,7.7640E-005
1546.050000,7.5100E-005,1546.050000,7.5100E-005,1546.050000,7.5100E-005
1546.100000,7.3040E-005,1546.100000,7.3040E-005,1546.100000,7.3040E-005
1546.150000,7.1510E-005,1546.150000,7.1510E-005,1546.150000,7.1510E-005
1546.200000,7.0030E-005,1546.200000,7.0030E-005,1546.200000,7.0030E-005
1546.250000,6.8820E-005,1546.250000,6.8820E-005,1546.250000,6.8820E-005
1546.300000,6.7200E-005,1546.300000,6.7200E-005,1546.300000,6.7200E-005
1546.350000,6.6140E-005,1546.350000,6.6140E-005,1546.350000,6.6140E-005
1546.400000,6.5370E-005,1546.400000,6.5370E-005,1546.400000,6.5370E-005
1546.450000,6.4390E-005,1546.450000,6.4390E-005,1546.450000,6.4390E-005
1546.500000,6.3610E-005,1546.500000,6.3610E-005,1546.500000,6.3610E-005
1546.550000,6.2960E-005,1546.550000,6.2960E-005,1546.550000,6.2960E-005
1546.600000,6.2270E-005,1546.600000,6.2270E-005,1546.600000,6.2270E-005
1546.650000,6.1970E-005,1546.650000,6.1970E-005,1546.650000,6.1970E-005
1546.700000,6.1770E-005,1546.700000,6.1770E-005,1546.700000,6.1770E-005
1546.750000,6.1260E-005,1546.750000,6.1260E-005,1546.750000,6.1260E-005
1546.800000,6.1120E-005,1546.800000,6.1120E-005,1546.800000,6.1120E-005
1546.850000,6.0680E-005,1546.850000,6.0680E-005,1546.850000,6.0680E-005
1546.900000,6.0890E-005,1546.900000,6.0890E-005,1546.900000,6.0890E-005
1546.950000,6.0940E-005,1546.950000,6.0940E-005,1546.950000,6.0940E-005
1547.000000,6.0970E-005,1547.000000,6.0970E-005,1547.000000,6.0970E-005
1547.050000,6.0650E-005,1547.050000,6.0650E-005,1547.050000,6.0650E-005
1547.100000,6.0680E-005,1547.100000,6.0680E-005,1547.100000,6.0680E-005
1547.150000,6.1030E-005,1547.150000,6.1030E-005,1547.150000,6.1030E-005
1547.200000,6.1410E-005,1547.200000,6.1410E-005,1547.200000,6.1410E-005
1547.250000,6.1430E-005,1547.250000,6.1430E-005,1547.250000,6.1430E-005
1547.300000,6.1680E-005,1547.300000,6.1680E-005,1547.300000,6.1680E-005
1547.350000,6.1780E-005,1547.350000,6.1780E-005,1547.350000,6.1780E-005
1547.400000,6.2090E-005,1547.400000,6.2090E-005,1547.400000,6.2090E-005
1547.450000,6.2770E-005,1547.450000,6.2770E-005,1547.450000,6.2770E-005
1547.500000,6.3170E-005,1547.500000,6.3170E-005,1547.500000,6.3170E-005
1547.550000,6.3400E-005,1547.550000,6.3400E-005,1547.550000,6.3400E-005
1547.600000,6.3500E-005,1547.600000,6.3500E-005,1547.600000,6.3500E-005
1547.650000,6.4220E-005,1547.650000,6.4220E-005,1547.650000,6.4220E-005
1547.700000,6.4640E-005,1547.700000,6.4640E-005,1547.700000,6.4640E-005
1547.750000,6.5420E-005,1547.750000,6.5420E-005,1547.750000,6.5420E-005
1547.800000,6.5920E-005,1547.800000,6.5920E-005,1547.800000,6.5920E-005
1547.850000,6.6180E-005,1547.850000,6.6180E-005,1547.850000,6.6180E-005
1547.900000,6.6740E-005,1547.900000,6.6740E-005,1547.900000,6.6740E-005
1547.950000,6.7290E-005,1547.950000,6.7290E-005,1547.950000,6.7290E-005
1548.000000,6.8240E-005,1548.000000,6.8240E-005,1548.000000,6.8240E-005
1548.050000,6.9060E-005,1548.050000,6.9060E-005,1548.050000,6.9060E-005
1548.100000,6.9200E-005,1548.100000,6.9200E-005,1548.100000,6.9200E-005
1548.150000,7.0000E-005,1548.150000,7.0000E-005,1548.150000,7.0000E-005
1548.200000,7.0810E-005,1548.200000,7.0810E-005,1548.200000,7.0810E-005
1548.250000,7.1720E-005,1548.250000,7.1720E-005,1548.250000,7.1720E-005
1548.300000,7.2580E-005,1548.300000,7.2580E-005,1548.300000,7.2580E-005
1548.350000,7.3310E-005,1548.350000,7.3310E-005,1548.350000,7.3310E-005
1548.400000,7.4130E-005,1548.400000,7.4130E-005,1548.400000,7.4130E-005
1548.450000,7.4560E-005,1548.450000,7.4560E-005,1548.450000,7.4560E-005
1548.500000,7.5710E-005,1548.500000,7.5710E-005,1548.500000,7.5710E-005
1548.550000,7.6830E-005,1548.550000,7.6830E-005,1548.550000,7.6830E-005
1548.600000,7.7540E-005,1548.600000,7.7540E-005,1548.600000,7.7540E-005
1548.650000,7.8010E-005,1548.650000,7.8010E-005,1548.650000,7.8010E-005
1548.700000,7.8770E-005,1548.700000,7.8770E-005,1548.700000,7.8770E-005
1548.750000,8.0020E-005,1548.750000,8.0020E-005,1548.750000,8.0020E-005
1548.800000,8.1340E-005,1548.800000,8.1340E-005,1548.800000,8.1340E-005
1548.850000,8.2230E-005,1548.850000,8.2230E-005,1548.850000,8.2230E-005
1548.900000,8.2590E-005,1548.900000,8.2590E-005,1548.900000,8.2590E-005
1548.950000,8.3590E-005,1548.950000,8.3590E-005,1548.950000,8.3590E-005
1549.000000,8.4820E-005,1549.000000,8.4820E-005,1549.000000,8.4820E-005
1549.050000,8.6160E-005,1549.050000,8.6160E-005,1549.050000,8.6160E-005
1549.100000,8.7520E-005,1549.100000,8.7520E-005,1549.100000,8.7520E-005
1549.150000,8.8080E-005,1549.150000,8.8080E-005,1549.150000,8.8080E-005
1549.200000,8.8990E-005,1549.200000,8.8990E-005,1549.200000,8.8990E-005
1549.250000,9.0220E-005,1549.250000,9.0220E-005,1549.250000,9.0220E-005
1549.300000,9.1690E-005,1549.300000,9.1690E-005,1549.300000,9.1690E-005
1549.350000,9.2840E-005,1549.350000,9.2840E-005,1549.350000,9.2840E-005
1549.400000,9.3860E-005,1549.400000,9.3860E-005,1549.400000,9.3860E-005
1549.450000,9.4970E-005,1549.450000,9.4970E-005,1549.450000,9.4970E-005
1549.500000,9.6070E-005,1549.500000,9.6070E-005,1549.500000,9.6070E-005
1549.550000,9.7660E-005,1549.550000,9.7660E-005,1549.550000,9.7660E-005
1549.600000,9.8910E-005,1549.600000,9.8910E-005,1549.600000,9.8910E-005
1549.650000,1.0000E-004,1549.650000,1.0000E-004,1549.650000,1.0000E-004
1549.700000,1.0090E-004,1549.700000,1.0090E-004,1549.700000,1.0090E-004
1549.750000,1.0200E-004,1549.750000,1.0200E-004,1549.750000,1.0200E-004
1549.800000,1.0360E-004,1549.800000,1.0360E-004,1549.800000,1.0360E-004
1549.850000,1.0510E-004,1549.850000,1.0510E-004,1549.850000,1.0510E-004
1549.900000,1.0640E-004,1549.900000,1.0640E-004,1549.900000,1.0640E-004
1549.950000,1.0740E-004,1549.950000,1.0740E-004,1549.950000,1.0740E-004
1550.000000,1.0870E-004,1550.000000,1.0870E-004,1550.000000,1.0870E-004
1550.050000,1.1010E-004,1550.050000,1.1010E-004,1550.050000,1.1010E-004
1550.100000,1.1200E-004,1550.100000,1.1200E-004,1550.100000,1.1200E-004
1550.150000,1.1360E-004,1550.150000,1.1360E-004,1550.150000,1.1360E-004
1550.200000,1.1440E-004,1550.200000,1.1440E-004,1550.200000,1.1440E-004
1550.250000,1.1580E-004,1550.250000,1.1580E-004,1550.250000,1.1580E-004
1550.300000,1.1740E-004,1550.300000,1.1740E-004,1550.300000,1.1740E-004
1550.350000,1.1950E-004,1550.350000,1.1950E-004,1550.350000,1.1950E-004
1550.400000,1.2080E-004,1550.400000,1.2080E-004,1550.400000,1.2080E-004
1550.450000,1.2220E-004,1550.450000,1.2220E-004,1550.450000,1.2220E-004
1550.500000,1.2350E-004,1550.500000,1.2350E-004,1550.500000,1.2350E-004
1550.550000,1.2500E-004,1550.550000,1.2500E-004,1550.550000,1.2500E-004
1550.600000,1.2690E-004,1550.600000,1.2690E-004,1550.600000,1.2690E-004
1550.650000,1.2880E-004,1550.650000,1.2880E-004,1550.650000,1.2880E-004
1550.700000,1.3060E-004,1550.700000,1.3060E-004,1550.700000,1.3060E-004
1550.750000,1.3170E-004,1550.750000,1.3170E-004,1550.750000,1.3170E-004
1550.800000,1.3310E-004,1550.800000,1.3310E-004,1550.800000,1.3310E-004
1550.850000,1.3520E-004,1550.850000,1.3520E-004,1550.850000,1.3520E-004
1550.900000,1.3710E-004,1550.900000,1.3710E-004,1550.900000,1.3710E-004
1550.950000,1.3880E-004,1550.950000,1.3880E-004,1550.950000,1.3880E-004
1551.000000,1.4040E-004,1551.000000,1.4040E-004,1551.000000,1.4040E-004
1551.050000,1.4150E-004,1551.050000,1.4150E-004,1551.050000,1.4150E-004
1551.100000,1.4380E-004,1551.100000,1.4380E-004,1551.100000,1.4380E-004
1551.150000,1.4590E-004,1551.150000,1.4590E-004,1551.150000,1.4590E-004
1551.200000,1.4770E-004,1551.200000,1.4770E-004,1551.200000,1.4770E-004
1551.250000,1.4950E-004,1551.250000,1.4950E-004,1551.250000,1.4950E-004
1551.300000,1.5060E-004,1551.300000,1.5060E-004,1551.300000,1.5060E-004
1551.350000,1.5280E-004,1551.350000,1.5280E-004,1551.350000,1.5280E-004
1551.400000,1.5470E-004,1551.400000,1.5470E-004,1551.400000,1.5470E-004
1551.450000,1.5720E-004,1551.450000,1.5720E-004,1551.450000,1.5720E-004
1551.500000,1.5850E-004,1551.500000,1.5850E-004,1551.500000,1.5850E-004
1551.550000,1.6010E-004,1551.550000,1.6010E-004,1551.550000,1.6010E-004
1551.600000,1.6180E-004,1551.600000,1.6180E-004,1551.600000,1.6180E-004
1551.650000,1.6390E-004,1551.650000,1.6390E-004,1551.650000,1.6390E-004
1551.700000,1.6670E-004,1551.700000,1.6670E-004,1551.700000,1.6670E-004
1551.750000,1.6870E-004,1551.750000,1.6870E-004,1551.750000,1.6870E-004
1551.800000,1.7030E-004,1551.800000,1.7030E-004,1551.800000,1.7030E-004
1551.850000,1.7200E-004,1551.850000,1.7200E-004,1551.850000,1.7200E-004
1551.900000,1.7450E-004,1551.900000,1.7450E-004,1551.900000,1.7450E-004
1551.950000,1.7700E-004,1551.950000,1.7700E-004,1551.950000,1.7700E-004
1552.000000,1.7910E-004,1552.000000,1.7910E-004,1552.000000,1.7910E-004
1552.050000,1.8030E-004,1552.050000,1.8030E-004,1552.050000,1.8030E-004
1552.100000,1.8210E-004,1552.100000,1.8210E-004,1552.100000,1.8210E-004
1552.150000,1.8470E-004,1552.150000,1.8470E-004,1552.150000,1.8470E-004
1552.200000,1.8780E-004,1552.200000,1.8780E-004,1552.200000,1.8780E-004
1552.250000,1.9010E-004,1552.250000,1.9010E-004,1552.250000,1.9010E-004
1552.300000,1.9230E-004,1552.300000,1.9230E-004,1552.300000,1.9230E-004
1552.350000,1.9410E-004,1552.350000,1.9410E-004,1552.350000,1.9410E-004
1552.400000,1.9640E-004,1552.400000,1.9640E-004,1552.400000,1.9640E-004
1552.450000,1.9940E-004,1552.450000,1.9940E-004,1552.450000,1.9940E-004
1552.500000,2.0220E-004,1552.500000,2.0220E-004,1552.500000,2.0220E-004
1552.550000,2.0450E-004,1552.550000,2.0450E-004,1552.550000,2.0450E-004
1552.600000,2.0660E-004,1552.600000,2.0660E-004,1552.600000,2.0660E-004
1552.650000,2.0950E-004,1552.650000,2.0950E-004,1552.650000,2.0950E-004
1552.700000,2.1260E-004,1552.700000,2.1260E-004,1552.700000,2.1260E-004
1552.750000,2.1580E-004,1552.750000,2.1580E-004,1552.750000,2.1580E-004
1552.800000,2.1850E-004,1552.800000,2.1850E-004,1552.800000,2.1850E-004
1552.850000,2.2110E-004,1552.850000,2.2110E-004,1552.850000,2.2110E-004
1552.900000,2.2330E-004,1552.900000,2.2330E-004,1552.900000,2.2330E-004
1552.950000,2.2700E-004,1552.950000,2.2700E-004,1552.950000,2.2700E-004
1553.000000,2.3150E-004,1553.000000,2.3150E-004,1553.000000,2.3150E-004
1553.050000,2.3490E-004,1553.050000,2.3490E-004,1553.050000,2.3490E-004
1553.100000,2.3670E-004,1553.100000,2.3670E-004,1553.100000,2.3670E-004
1553.150000,2.4110E-004,1553.150000,2.4110E-004,1553.150000,2.4110E-004
1553.200000,2.4620E-004,1553.200000,2.4620E-004,1553.200000,2.4620E-004
1553.250000,2.5070E-004,1553.250000,2.5070E-004,1553.250000,2.5070E-004
1553.300000,2.5600E-004,1553.300000,2.5600E-004,1553.300000,2.5600E-004
1553.350000,2.5960E-004,1553.350000,2.5960E-004,1553.350000,2.5960E-004
1553.400000,2.6410E-004,1553.400000,2.6410E-004,1553.400000,2.6410E-004
1553.450000,2.7010E-004,1553.450000,2.7010E-004,1553.450000,2.7010E-004
1553.500000,2.7900E-004,1553.500000,2.7900E-004,1553.500000,2.7900E-004
1553.550000,2.8550E-004,1553.550000,2.8550E-004,1553.550000,2.8550E-004
1553.600000,2.9280E-004,1553.600000,2.9280E-004,1553.600000,2.9280E-004
1553.650000,2.9620E-004,1553.650000,2.9620E-004,1553.650000,2.9620E-004
1553.700000,3.0460E-004,1553.700000,3.0460E-004,1553.700000,3.0460E-004
1553.750000,3.0450E-004,1553.750000,3.0450E-004,1553.750000,3.0450E-004
1553.800000,3.0210E-004,1553.800000,3.0210E-004,1553.800000,3.0210E-004
1553.850000,2.9630E-004,1553.850000,2.9630E-004,1553.850000,2.9630E-004
1553.900000,2.8840E-004,1553.900000,2.8840E-004,1553.900000,2.8840E-004
1553.950000,2.8140E-004,1553.950000,2.8140E-004,1553.950000,2.8140E-004
1554.000000,2.7670E-004,1554.000000,2.7670E-004,1554.000000,2.7670E-004
1554.050000,2.7690E-004,1554.050000,2.7690E-004,1554.050000,2.7690E-004
1554.100000,2.7750E-004,1554.100000,2.7750E-004,1554.100000,2.7750E-004
1554.150000,2.7770E-004,1554.150000,2.7770E-004,1554.150000,2.7770E-004
1554.200000,2.7910E-004,1554.200000,2.7910E-004,1554.200000,2.7910E-004
1554.250000,2.8070E-004,1554.250000,2.8070E-004,1554.250000,2.8070E-004
1554.300000,2.8370E-004,1554.300000,2.8370E-004,1554.300000,2.8370E-004
1554.350000,2.8660E-004,1554.350000,2.8660E-004,1554.350000,2.8660E-004
1554.400000,2.8790E-004,1554.400000,2.8790E-004,1554.400000,2.8790E-004
1554.450000,2.8960E-004,1554.450000,2.8960E-004,1554.450000,2.8960E-004
1554.500000,2.9170E-004,1554.500000,2.9170E-004,1554.500000,2.9170E-004
1554.550000,2.9380E-004,1554.550000,2.9380E-004,1554.550000,2.9380E-004
1554.600000,2.9660E-004,1554.600000,2.9660E-004,1554.600000,2.9660E-004
1554.650000,2.9890E-004,1554.650000,2.9890E-004,1554.650000,2.9890E-004
1554.700000,3.0000E-004,1554.700000,3.0000E-004,1554.700000,3.0000E-004
1554.750000,3.0190E-004,1554.750000,3.0190E-004,1554.750000,3.0190E-004
