1538.000000,2.0070E-007,1538.000000,2.0070E-007,1538.000000,2.0070E-007
1538.050000,1.7580E-007,1538.050000,1.7580E-007,1538.050000,1.7580E-007
1538.100000,2.3350E-007,1538.100000,2.3350E-007,1538.100000,2.3350E-007
1538.150000,1.8130E-007,1538.150000,1.8130E-007,1538.150000,1.8130E-007
1538.200000,2.2200E-007,1538.200000,2.2200E-007,1538.200000,2.2200E-007
1538.250000,2.4040E-007,1538.250000,2.4040E-007,1538.250000,2.4040E-007
1538.300000,2.9350E-007,1538.300000,2.9350E-007,1538.300000,2.9350E-007
1538.350000,2.3490E-007,1538.350000,2.3490E-007,1538.350000,2.3490E-007
1538.400000,2.7280E-007,1538.400000,2.7280E-007,1538.400000,2.7280E-007
1538.450000,2.4210E-007,1538.450000,2.4210E-007,1538.450000,2.4210E-007
1538.500000,2.6750E-007,1538.500000,2.6750E-007,1538.500000,2.6750E-007
1538.550000,1.9610E-007,1538.550000,1.9610E-007,1538.550000,1.9610E-007
1538.600000,2.0880E-007,1538.600000,2.0880E-007,1538.600000,2.0880E-007
1538.650000,1.8400E-007,1538.650000,1.8400E-007,1538.650000,1.8400E-007
1538.700000,2.3710E-007,1538.700000,2.3710E-007,1538.700000,2.3710E-007
1538.750000,2.3750E-007,1538.750000,2.3750E-007,1538.750000,2.3750E-007
1538.800000,2.8140E-007,1538.800000,2.8140E-007,1538.800000,2.8140E-007
1538.850000,1.7410E-007,1538.850000,1.7410E-007,1538.850000,1.7410E-007
1538.900000,1.8220E-007,1538.900000,1.8220E-007,1538.900000,1.8220E-007
1538.950000,2.2250E-007,1538.950000,2.2250E-007,1538.950000,2.2250E-007
1539.000000,1.5720E-007,1539.000000,1.5720E-007,1539.000000,1.5720E-007
1539.050000,2.3970E-007,1539.050000,2.3970E-007,1539.050000,2.3970E-007
1539.100000,2.1960E-007,1539.100000,2.1960E-007,1539.100000,2.1960E-007
1539.150000,2.2880E-007,1539.150000,2.2880E-007,1539.150000,2.2880E-007
1539.200000,2.2650E-007,1539.200000,2.2650E-007,1539.200000,2.2650E-007
1539.250000,2.1340E-007,1539.250000,2.1340E-007,1539.250000,2.1340E-007
1539.300000,2.6840E-007,1539.300000,2.6840E-007,1539.300000,2.6840E-007
1539.350000,2.1140E-007,1539.350000,2.1140E-007,1539.350000,2.1140E-007
1539.400000,2.7670E-007,1539.400000,2.7670E-007,1539.400000,2.7670E-007
1539.450000,2.0810E-007,1539.450000,2.0810E-007,1539.450000,2.0810E-007
1539.500000,2.2890E-007,1539.500000,2.2890E-007,1539.500000,2.2890E-007
1539.550000,2.5010E-007,1539.550000,2.5010E-007,1539.550000,2.5010E-007
1539.600000,2.1620E-007,1539.600000,2.1620E-007,1539.600000,2.1620E-007
1539.650000,2.5080E-007,1539.650000,2.5080E-007,1539.650000,2.5080E-007
1539.700000,2.3760E-007,1539.700000,2.3760E-007,1539.700000,2.3760E-007
1539.750000,2.7000E-007,1539.750000,2.7000E-007,1539.750000,2.7000E-007
1539.800000,2.2370E-007,1539.800000,2.2370E-007,1539.800000,2.2370E-007
1539.850000,1.8450E-007,1539.850000,1.8450E-007,1539.850000,1.8450E-007
1539.900000,2.4310E-007,1539.900000,2.4310E-007,1539.900000,2.4310E-007
1539.950000,2.1380E-007,1539.950000,2.1380E-007,1539.950000,2.1380E-007
1540.000000,2.3570E-007,1540.000000,2.3570E-007,1540.000000,2.3570E-007
1540.050000,2.1640E-007,1540.050000,2.1640E-007,1540.050000,2.1640E-007
1540.100000,2.1980E-007,1540.100000,2.1980E-007,1540.100000,2.1980E-007
1540.150000,2.9770E-007,1540.150000,2.9770E-007,1540.150000,2.9770E-007
1540.200000,2.3600E-007,1540.200000,2.3600E-007,1540.200000,2.3600E-007
1540.250000,2.0580E-007,1540.250000,2.0580E-007,1540.250000,2.0580E-007
1540.300000,2.3970E-007,1540.300000,2.3970E-007,1540.300000,2.3970E-007
1540.350000,2.5050E-007,1540.350000,2.5050E-007,1540.350000,2.5050E-007
1540.400000,2.2790E-007,1540.400000,2.2790E-007,1540.400000,2.2790E-007
1540.450000,2.2170E-007,1540.450000,2.2170E-007,1540.450000,2.2170E-007
1540.500000,2.8460E-007,1540.500000,2.8460E-007,1540.500000,2.8460E-007
1540.550000,2.0860E-007,1540.550000,2.0860E-007,1540.550000,2.0860E-007
1540.600000,2.1520E-007,1540.600000,2.1520E-007,1540.600000,2.1520E-007
1540.650000,2.8780E-007,1540.650000,2.8780E-007,1540.650000,2.8780E-007
1540.700000,2.6510E-007,1540.700000,2.6510E-007,1540.700000,2.6510E-007
1540.750000,2.3610E-007,1540.750000,2.3610E-007,1540.750000,2.3610E-007
1540.800000,2.6850E-007,1540.800000,2.6850E-007,1540.800000,2.6850E-007
1540.850000,2.5260E-007,1540.850000,2.5260E-007,1540.850000,2.5260E-007
1540.900000,2.8240E-007,1540.900000,2.8240E-007,1540.900000,2.8240E-007
1540.950000,2.2960E-007,1540.950000,2.2960E-007,1540.950000,2.2960E-007
1541.000000,3.0230E-007,1541.000000,3.0230E-007,1541.000000,3.0230E-007
1541.050000,2.5620E-007,1541.050000,2.5620E-007,1541.050000,2.5620E-007
1541.100000,2.3470E-007,1541.100000,2.3470E-007,1541.100000,2.3470E-007
1541.150000,2.5280E-007,1541.150000,2.5280E-007,1541.150000,2.5280E-007
1541.200000,3.0050E-007,1541.200000,3.0050E-007,1541.200000,3.0050E-007
1541.250000,2.3690E-007,1541.250000,2.3690E-007,1541.250000,2.3690E-007
1541.300000,3.1530E-007,1541.300000,3.1530E-007,1541.300000,3.1530E-007
1541.350000,2.5850E-007,1541.350000,2.5850E-007,1541.350000,2.5850E-007
1541.400000,2.9410E-007,1541.400000,2.9410E-007,1541.400000,2.9410E-007
1541.450000,2.9070E-007,1541.450000,2.9070E-007,1541.450000,2.9070E-007
1541.500000,2.9200E-007,1541.500000,2.9200E-007,1541.500000,2.9200E-007
1541.550000,2.6970E-007,1541.550000,2.6970E-007,1541.550000,2.6970E-007
1541.600000,2.7460E-007,1541.600000,2.7460E-007,1541.600000,2.7460E-007
1541.650000,3.3970E-007,1541.650000,3.3970E-007,1541.650000,3.3970E-007
1541.700000,2.9630E-007,1541.700000,2.9630E-007,1541.700000,2.9630E-007
1541.750000,2.8910E-007,1541.750000,2.8910E-007,1541.750000,2.8910E-007
1541.800000,3.1300E-007,1541.800000,3.1300E-007,1541.800000,3.1300E-007
1541.850000,3.4020E-007,1541.850000,3.4020E-007,1541.850000,3.4020E-007
1541.900000,2.5730E-007,1541.900000,2.5730E-007,1541.900000,2.5730E-007
1541.950000,3.5670E-007,1541.950000,3.5670E-007,1541.950000,3.5670E-007
1542.000000,3.0750E-007,1542.000000,3.0750E-007,1542.000000,3.0750E-007
1542.050000,3.2800E-007,1542.050000,3.2800E-007,1542.050000,3.2800E-007
1542.100000,3.7000E-007,1542.100000,3.7000E-007,1542.100000,3.7000E-007
1542.150000,3.2610E-007,1542.150000,3.2610E-007,1542.150000,3.2610E-007
1542.200000,2.9770E-007,1542.200000,2.9770E-007,1542.200000,2.9770E-007
1542.250000,3.2920E-007,1542.250000,3.2920E-007,1542.250000,3.2920E-007
1542.300000,3.4010E-007,1542.300000,3.4010E-007,1542.300000,3.4010E-007
1542.350000,2.9490E-007,1542.350000,2.9490E-007,1542.350000,2.9490E-007
1542.400000,3.4770E-007,1542.400000,3.4770E-007,1542.400000,3.4770E-007
1542.450000,3.4370E-007,1542.450000,3.4370E-007,1542.450000,3.4370E-007
1542.500000,3.4340E-007,1542.500000,3.4340E-007,1542.500000,3.4340E-007
1542.550000,3.1390E-007,1542.550000,3.1390E-007,1542.550000,3.1390E-007
1542.600000,3.4830E-007,1542.600000,3.4830E-007,1542.600000,3.4830E-007
1542.650000,4.0610E-007,1542.650000,4.0610E-007,1542.650000,4.0610E-007
1542.700000,3.9530E-007,1542.700000,3.9530E-007,1542.700000,3.9530E-007
1542.750000,3.4880E-007,1542.750000,3.4880E-007,1542.750000,3.4880E-007
1542.800000,3.8910E-007,1542.800000,3.8910E-007,1542.800000,3.8910E-007
1542.850000,3.4840E-007,1542.850000,3.4840E-007,1542.850000,3.4840E-007
1542.900000,3.5060E-007,1542.900000,3.5060E-007,1542.900000,3.5060E-007
1542.950000,3.9410E-007,1542.950000,3.9410E-007,1542.950000,3.9410E-007
1543.000000,3.6960E-007,1543.000000,3.6960E-007,1543.000000,3.6960E-007
1543.050000,3.7480E-007,1543.050000,3.7480E-007,1543.050000,3.7480E-007
1543.100000,4.0980E-007,1543.100000,4.0980E-007,1543.100000,4.0980E-007
1543.150000,4.1740E-007,1543.150000,4.1740E-007,1543.150000,4.1740E-007
1543.200000,3.4730E-007,1543.200000,3.4730E-007,1543.200000,3.4730E-007
1543.250000,3.6270E-007,1543.250000,3.6270E-007,1543.250000,3.6270E-007
1543.300000,4.1510E-007,1543.300000,4.1510E-007,1543.300000,4.1510E-007
1543.350000,4.0380E-007,1543.350000,4.0380E-007,1543.350000,4.0380E-007
1543.400000,3.9910E-007,1543.400000,3.9910E-007,1543.400000,3.9910E-007
1543.450000,3.8760E-007,1543.450000,3.8760E-007,1543.450000,3.8760E-007
1543.500000,4.2610E-007,1543.500000,4.2610E-007,1543.500000,4.2610E-007
1543.550000,4.3250E-007,1543.550000,4.3250E-007,1543.550000,4.3250E-007
1543.600000,4.4300E-007,1543.600000,4.4300E-007,1543.600000,4.4300E-007
1543.650000,3.7870E-007,1543.650000,3.7870E-007,1543.650000,3.7870E-007
1543.700000,4.2170E-007,1543.700000,4.2170E-007,1543.700000,4.2170E-007
1543.750000,4.9850E-007,1543.750000,4.9850E-007,1543.750000,4.9850E-007
1543.800000,4.7040E-007,1543.800000,4.7040E-007,1543.800000,4.7040E-007
1543.850000,4.7620E-007,1543.850000,4.7620E-007,1543.850000,4.7620E-007
1543.900000,5.2290E-007,1543.900000,5.2290E-007,1543.900000,5.2290E-007
1543.950000,5.6410E-007,1543.950000,5.6410E-007,1543.950000,5.6410E-007
1544.000000,4.9540E-007,1544.000000,4.9540E-007,1544.000000,4.9540E-007
1544.050000,5.2950E-007,1544.050000,5.2950E-007,1544.050000,5.2950E-007
1544.100000,4.9730E-007,1544.100000,4.9730E-007,1544.100000,4.9730E-007
1544.150000,5.4670E-007,1544.150000,5.4670E-007,1544.150000,5.4670E-007
1544.200000,5.3890E-007,1544.200000,5.3890E-007,1544.200000,5.3890E-007
1544.250000,5.2230E-007,1544.250000,5.2230E-007,1544.250000,5.2230E-007
1544.300000,5.7930E-007,1544.300000,5.7930E-007,1544.300000,5.7930E-007
1544.350000,5.8890E-007,1544.350000,5.8890E-007,1544.350000,5.8890E-007
1544.400000,5.0490E-007,1544.400000,5.0490E-007,1544.400000,5.0490E-007
1544.450000,5.3290E-007,1544.450000,5.3290E-007,1544.450000,5.3290E-007
1544.500000,5.6780E-007,1544.500000,5.6780E-007,1544.500000,5.6780E-007
1544.550000,5.9550E-007,1544.550000,5.9550E-007,1544.550000,5.9550E-007
1544.600000,5.5710E-007,1544.600000,5.5710E-007,1544.600000,5.5710E-007
1544.650000,5.4740E-007,1544.650000,5.4740E-007,1544.650000,5.4740E-007
1544.700000,5.7640E-007,1544.700000,5.7640E-007,1544.700000,5.7640E-007
1544.750000,5.4640E-007,1544.750000,5.4640E-007,1544.750000,5.4640E-007
1544.800000,6.2700E-007,1544.800000,6.2700E-007,1544.800000,6.2700E-007
1544.850000,6.3560E-007,1544.850000,6.3560E-007,1544.850000,6.3560E-007
1544.900000,5.8660E-007,1544.900000,5.8660E-007,1544.900000,5.8660E-007
1544.950000,6.5510E-007,1544.950000,6.5510E-007,1544.950000,6.5510E-007
1545.000000,6.4630E-007,1545.000000,6.4630E-007,1545.000000,6.4630E-007
1545.050000,6.4440E-007,1545.050000,6.4440E-007,1545.050000,6.4440E-007
1545.100000,6.3390E-007,1545.100000,6.3390E-007,1545.100000,6.3390E-007
1545.150000,7.0580E-007,1545.150000,7.0580E-007,1545.150000,7.0580E-007
1545.200000,7.0190E-007,1545.200000,7.0190E-007,1545.200000,7.0190E-007
1545.250000,6.7300E-007,1545.250000,6.7300E-007,1545.250000,6.7300E-007
1545.300000,6.9750E-007,1545.300000,6.9750E-007,1545.300000,6.9750E-007
1545.350000,6.9140E-007,1545.350000,6.9140E-007,1545.350000,6.9140E-007
1545.400000,7.0170E-007,1545.400000,7.0170E-007,1545.400000,7.0170E-007
1545.450000,7.5470E-007,1545.450000,7.5470E-007,1545.450000,7.5470E-007
1545.500000,7.4570E-007,1545.500000,7.4570E-007,1545.500000,7.4570E-007
1545.550000,7.2020E-007,1545.550000,7.2020E-007,1545.550000,7.2020E-007
1545.600000,7.0260E-007,1545.600000,7.0260E-007,1545.600000,7.0260E-007
1545.650000,7.1610E-007,1545.650000,7.1610E-007,1545.650000,7.1610E-007
1545.700000,7.4920E-007,1545.700000,7.4920E-007,1545.700000,7.4920E-007
1545.750000,7.6130E-007,1545.750000,7.6130E-007,1545.750000,7.6130E-007
1545.800000,8.2060E-007,1545.800000,8.2060E-007,1545.800000,8.2060E-007
1545.850000,7.7500E-007,1545.850000,7.7500E-007,1545.850000,7.7500E-007
1545.900000,7.6690E-007,1545.900000,7.6690E-007,1545.900000,7.6690E-007
1545.950000,7.8700E-007,1545.950000,7.8700E-007,1545.950000,7.8700E-007
1546.000000,7.9050E-007,1546.000000,7.9050E-007,1546.000000,7.9050E-007
1546.050000,7.9560E-007,1546.050000,7.9560E-007,1546.050000,7.9560E-007
1546.100000,8.6730E-007,1546.100000,8.6730E-007,1546.100000,8.6730E-007
1546.150000,8.6240E-007,1546.150000,8.6240E-007,1546.150000,8.6240E-007
1546.200000,8.6510E-007,1546.200000,8.6510E-007,1546.200000,8.6510E-007
1546.250000,8.7900E-007,1546.250000,8.7900E-007,1546.250000,8.7900E-007
1546.300000,8.4760E-007,1546.300000,8.4760E-007,1546.300000,8.4760E-007
1546.350000,8.5770E-007,1546.350000,8.5770E-007,1546.350000,8.5770E-007
1546.400000,9.5330E-007,1546.400000,9.5330E-007,1546.400000,9.5330E-007
1546.450000,9.3280E-007,1546.450000,9.3280E-007,1546.450000,9.3280E-007
1546.500000,8.8810E-007,1546.500000,8.8810E-007,1546.500000,8.8810E-007
1546.550000,8.9340E-007,1546.550000,8.9340E-007,1546.550000,8.9340E-007
1546.600000,9.7580E-007,1546.600000,9.7580E-007,1546.600000,9.7580E-007
1546.650000,8.9960E-007,1546.650000,8.9960E-007,1546.650000,8.9960E-007
1546.700000,9.2170E-007,1546.700000,9.2170E-007,1546.700000,9.2170E-007
1546.750000,9.8570E-007,1546.750000,9.8570E-007,1546.750000,9.8570E-007
1546.800000,9.5910E-007,1546.800000,9.5910E-007,1546.800000,9.5910E-007
1546.850000,9.9970E-007,1546.850000,9.9970E-007,1546.850000,9.9970E-007
1546.900000,9.9370E-007,1546.900000,9.9370E-007,1546.900000,9.9370E-007
1546.950000,9.7950E-007,1546.950000,9.7950E-007,1546.950000,9.7950E-007
1547.000000,1.0330E-006,1547.000000,1.0330E-006,1547.000000,1.0330E-006
1547.050000,1.0570E-006,1547.050000,1.0570E-006,1547.050000,1.0570E-006
1547.100000,1.0490E-006,1547.100000,1.0490E-006,1547.100000,1.0490E-006
1547.150000,1.0710E-006,1547.150000,1.0710E-006,1547.150000,1.0710E-006
1547.200000,1.1180E-006,1547.200000,1.1180E-006,1547.200000,1.1180E-006
1547.250000,1.1350E-006,1547.250000,1.1350E-006,1547.250000,1.1350E-006
1547.300000,1.1070E-006,1547.300000,1.1070E-006,1547.300000,1.1070E-006
1547.350000,1.1220E-006,1547.350000,1.1220E-006,1547.350000,1.1220E-006
1547.400000,1.1960E-006,1547.400000,1.1960E-006,1547.400000,1.1960E-006
1547.450000,1.1870E-006,1547.450000,1.1870E-006,1547.450000,1.1870E-006
1547.500000,1.1810E-006,1547.500000,1.1810E-006,1547.500000,1.1810E-006
1547.550000,1.1970E-006,1547.550000,1.1970E-006,1547.550000,1.1970E-006
1547.600000,1.1980E-006,1547.600000,1.1980E-006,1547.600000,1.1980E-006
1547.650000,1.2360E-006,1547.650000,1.2360E-006,1547.650000,1.2360E-006
1547.700000,1.2080E-006,1547.700000,1.2080E-006,1547.700000,1.2080E-006
1547.750000,1.2580E-006,1547.750000,1.2580E-006,1547.750000,1.2580E-006
1547.800000,1.3340E-006,1547.800000,1.3340E-006,1547.800000,1.3340E-006
1547.850000,1.3330E-006,1547.850000,1.3330E-006,1547.850000,1.3330E-006
1547.900000,1.2550E-006,1547.900000,1.2550E-006,1547.900000,1.2550E-006
1547.950000,1.3150E-006,1547.950000,1.3150E-006,1547.950000,1.3150E-006
1548.000000,1.3350E-006,1548.000000,1.3350E-006,1548.000000,1.3350E-006
1548.050000,1.4020E-006,1548.050000,1.4020E-006,1548.050000,1.4020E-006
1548.100000,1.3700E-006,1548.100000,1.3700E-006,1548.100000,1.3700E-006
1548.150000,1.4370E-006,1548.150000,1.4370E-006,1548.150000,1.4370E-006
1548.200000,1.4030E-006,1548.200000,1.4030E-006,1548.200000,1.4030E-006
1548.250000,1.4140E-006,1548.250000,1.4140E-006,1548.250000,1.4140E-006
1548.300000,1.4980E-006,1548.300000,1.4980E-006,1548.300000,1.4980E-006
1548.350000,1.4760E-006,1548.350000,1.4760E-006,1548.350000,1.4760E-006
1548.400000,1.5430E-006,1548.400000,1.5430E-006,1548.400000,1.5430E-006
1548.450000,1.4830E-006,1548.450000,1.4830E-006,1548.450000,1.4830E-006
1548.500000,1.4910E-006,1548.500000,1.4910E-006,1548.500000,1.4910E-006
1548.550000,1.5060E-006,1548.550000,1.5060E-006,1548.550000,1.5060E-006
1548.600000,1.5690E-006,1548.600000,1.5690E-006,1548.600000,1.5690E-006
1548.650000,1.6210E-006,1548.650000,1.6210E-006,1548.650000,1.6210E-006
1548.700000,1.6030E-006,1548.700000,1.6030E-006,1548.700000,1.6030E-006
1548.750000,1.6300E-006,1548.750000,1.6300E-006,1548.750000,1.6300E-006
1548.800000,1.6170E-006,1548.800000,1.6170E-006,1548.800000,1.6170E-006
1548.850000,1.6990E-006,1548.850000,1.6990E-006,1548.850000,1.6990E-006
1548.900000,1.7020E-006,1548.900000,1.7020E-006,1548.900000,1.7020E-006
1548.950000,1.7340E-006,1548.950000,1.7340E-006,1548.950000,1.7340E-006
1549.000000,1.6480E-006,1549.000000,1.6480E-006,1549.000000,1.6480E-006
1549.050000,1.8100E-006,1549.050000,1.8100E-006,1549.050000,1.8100E-006
1549.100000,1.8530E-006,1549.100000,1.8530E-006,1549.100000,1.8530E-006
1549.150000,1.8510E-006,1549.150000,1.8510E-006,1549.150000,1.8510E-006
1549.200000,1.8140E-006,1549.200000,1.8140E-006,1549.200000,1.8140E-006
1549.250000,1.8530E-006,1549.250000,1.8530E-006,1549.250000,1.8530E-006
1549.300000,1.8570E-006,1549.300000,1.8570E-006,1549.300000,1.8570E-006
1549.350000,1.9200E-006,1549.350000,1.9200E-006,1549.350000,1.9200E-006
1549.400000,1.9420E-006,1549.400000,1.9420E-006,1549.400000,1.9420E-006
1549.450000,1.9270E-006,1549.450000,1.9270E-006,1549.450000,1.9270E-006
1549.500000,1.9890E-006,1549.500000,1.9890E-006,1549.500000,1.9890E-006
1549.550000,1.9550E-006,1549.550000,1.9550E-006,1549.550000,1.9550E-006
1549.600000,2.0120E-006,1549.600000,2.0120E-006,1549.600000,2.0120E-006
1549.650000,2.0560E-006,1549.650000,2.0560E-006,1549.650000,2.0560E-006
1549.700000,2.1230E-006,1549.700000,2.1230E-006,1549.700000,2.1230E-006
1549.750000,2.0610E-006,1549.750000,2.0610E-006,1549.750000,2.0610E-006
1549.800000,2.0780E-006,1549.800000,2.0780E-006,1549.800000,2.0780E-006
1549.850000,2.1630E-006,1549.850000,2.1630E-006,1549.850000,2.1630E-006
1549.900000,2.1570E-006,1549.900000,2.1570E-006,1549.900000,2.1570E-006
1549.950000,2.2450E-006,1549.950000,2.2450E-006,1549.950000,2.2450E-006
1550.000000,2.2520E-006,1550.000000,2.2520E-006,1550.000000,2.2520E-006
1550.050000,2.2200E-006,1550.050000,2.2200E-006,1550.050000,2.2200E-006
1550.100000,2.3350E-006,1550.100000,2.3350E-006,1550.100000,2.3350E-006
1550.150000,2.2810E-006,1550.150000,2.2810E-006,1550.150000,2.2810E-006
1550.200000,2.3630E-006,1550.200000,2.3630E-006,1550.200000,2.3630E-006
1550.250000,2.3730E-006,1550.250000,2.3730E-006,1550.250000,2.3730E-006
1550.300000,2.3630E-006,1550.300000,2.3630E-006,1550.300000,2.3630E-006
1550.350000,2.4070E-006,1550.350000,2.4070E-006,1550.350000,2.4070E-006
1550.400000,2.4390E-006,1550.400000,2.4390E-006,1550.400000,2.4390E-006
1550.450000,2.4690E-006,1550.450000,2.4690E-006,1550.450000,2.4690E-006
1550.500000,2.4660E-006,1550.500000,2.4660E-006,1550.500000,2.4660E-006
1550.550000,2.5210E-006,1550.550000,2.5210E-006,1550.550000,2.5210E-006
1550.600000,2.4810E-006,1550.600000,2.4810E-006,1550.600000,2.4810E-006
1550.650000,2.6460E-006,1550.650000,2.6460E-006,1550.650000,2.6460E-006
1550.700000,2.5950E-006,1550.700000,2.5950E-006,1550.700000,2.5950E-006
1550.750000,2.6670E-006,1550.750000,2.6670E-006,1550.750000,2.6670E-006
1550.800000,2.7560E-006,1550.800000,2.7560E-006,1550.800000,2.7560E-006
1550.850000,2.6510E-006,1550.850000,2.6510E-006,1550.850000,2.6510E-006
1550.900000,2.7870E-006,1550.900000,2.7870E-006,1550.900000,2.7870E-006
1550.950000,2.8180E-006,1550.950000,2.8180E-006,1550.950000,2.8180E-006
1551.000000,2.8570E-006,1551.000000,2.8570E-006,1551.000000,2.8570E-006
1551.050000,2.8320E-006,1551.050000,2.8320E-006,1551.050000,2.8320E-006
1551.100000,2.9010E-006,1551.100000,2.9010E-006,1551.100000,2.9010E-006
1551.150000,2.9860E-006,1551.150000,2.9860E-006,1551.150000,2.9860E-006
1551.200000,3.0410E-006,1551.200000,3.0410E-006,1551.200000,3.0410E-006
1551.250000,3.0780E-006,1551.250000,3.0780E-006,1551.250000,3.0780E-006
1551.300000,3.0590E-006,1551.300000,3.0590E-006,1551.300000,3.0590E-006
1551.350000,3.1470E-006,1551.350000,3.1470E-006,1551.350000,3.1470E-006
1551.400000,3.1380E-006,1551.400000,3.1380E-006,1551.400000,3.1380E-006
1551.450000,3.2510E-006,1551.450000,3.2510E-006,1551.450000,3.2510E-006
1551.500000,3.3060E-006,1551.500000,3.3060E-006,1551.500000,3.3060E-006
1551.550000,3.2670E-006,1551.550000,3.2670E-006,1551.550000,3.2670E-006
1551.600000,3.3130E-006,1551.600000,3.3130E-006,1551.600000,3.3130E-006
1551.650000,3.3690E-006,1551.650000,3.3690E-006,1551.650000,3.3690E-006
1551.700000,3.3830E-006,1551.700000,3.3830E-006,1551.700000,3.3830E-006
1551.750000,3.5130E-006,1551.750000,3.5130E-006,1551.750000,3.5130E-006
1551.800000,3.4440E-006,1551.800000,3.4440E-006,1551.800000,3.4440E-006
1551.850000,3.5060E-006,1551.850000,3.5060E-006,1551.850000,3.5060E-006
1551.900000,3.6240E-006,1551.900000,3.6240E-006,1551.900000,3.6240E-006
1551.950000,3.7120E-006,1551.950000,3.7120E-006,1551.950000,3.7120E-006
1552.000000,3.7550E-006,1552.000000,3.7550E-006,1552.000000,3.7550E-006
1552.050000,3.7830E-006,1552.050000,3.7830E-006,1552.050000,3.7830E-006
1552.100000,3.8310E-006,1552.100000,3.8310E-006,1552.100000,3.8310E-006
1552.150000,3.9360E-006,1552.150000,3.9360E-006,1552.150000,3.9360E-006
1552.200000,4.0170E-006,1552.200000,4.0170E-006,1552.200000,4.0170E-006
1552.250000,4.0630E-006,1552.250000,4.0630E-006,1552.250000,4.0630E-006
1552.300000,4.1860E-006,1552.300000,4.1860E-006,1552.300000,4.1860E-006
1552.350000,4.2250E-006,1552.350000,4.2250E-006,1552.350000,4.2250E-006
1552.400000,4.2130E-006,1552.400000,4.2130E-006,1552.400000,4.2130E-006
1552.450000,4.3580E-006,1552.450000,4.3580E-006,1552.450000,4.3580E-006
1552.500000,4.3880E-006,1552.500000,4.3880E-006,1552.500000,4.3880E-006
1552.550000,4.5310E-006,1552.550000,4.5310E-006,1552.550000,4.5310E-006
1552.600000,4.5360E-006,1552.600000,4.5360E-006,1552.600000,4.5360E-006
1552.650000,4.6620E-006,1552.650000,4.6620E-006,1552.650000,4.6620E-006
1552.700000,4.7490E-006,1552.700000,4.7490E-006,1552.700000,4.7490E-006
1552.750000,4.7640E-006,1552.750000,4.7640E-006,1552.750000,4.7640E-006
1552.800000,4.9340E-006,1552.800000,4.9340E-006,1552.800000,4.9340E-006
1552.850000,4.9390E-006,1552.850000,4.9390E-006,1552.850000,4.9390E-006
1552.900000,5.0810E-006,1552.900000,5.0810E-006,1552.900000,5.0810E-006
1552.950000,5.1750E-006,1552.950000,5.1750E-006,1552.950000,5.1750E-006
1553.000000,5.2380E-006,1553.000000,5.2380E-006,1553.000000,5.2380E-006
1553.050000,5.2980E-006,1553.050000,5.2980E-006,1553.050000,5.2980E-006
1553.100000,5.3530E-006,1553.100000,5.3530E-006,1553.100000,5.3530E-006
1553.150000,5.5400E-006,1553.150000,5.5400E-006,1553.150000,5.5400E-006
1553.200000,5.6000E-006,1553.200000,5.6000E-006,1553.200000,5.6000E-006
1553.250000,5.7450E-006,1553.250000,5.7450E-006,1553.250000,5.7450E-006
1553.300000,5.9670E-006,1553.300000,5.9670E-006,1553.300000,5.9670E-006
1553.350000,6.1240E-006,1553.350000,6.1240E-006,1553.350000,6.1240E-006
1553.400000,6.2170E-006,1553.400000,6.2170E-006,1553.400000,6.2170E-006
1553.450000,6.3670E-006,1553.450000,6.3670E-006,1553.450000,6.3670E-006
1553.500000,6.5090E-006,1553.500000,6.5090E-006,1553.500000,6.5090E-006
1553.550000,6.5860E-006,1553.550000,6.5860E-006,1553.550000,6.5860E-006
1553.600000,6.6940E-006,1553.600000,6.6940E-006,1553.600000,6.6940E-006
1553.650000,6.9460E-006,1553.650000,6.9460E-006,1553.650000,6.9460E-006
1553.700000,7.0510E-006,1553.700000,7.0510E-006,1553.700000,7.0510E-006
1553.750000,7.2010E-006,1553.750000,7.2010E-006,1553.750000,7.2010E-006
1553.800000,7.4380E-006,1553.800000,7.4380E-006,1553.800000,7.4380E-006
1553.850000,7.5550E-006,1553.850000,7.5550E-006,1553.850000,7.5550E-006
1553.900000,7.6960E-006,1553.900000,7.6960E-006,1553.900000,7.6960E-006
1553.950000,7.9320E-006,1553.950000,7.9320E-006,1553.950000,7.9320E-006
1554.000000,8.1360E-006,1554.000000,8.1360E-006,1554.000000,8.1360E-006
1554.050000,8.3550E-006,1554.050000,8.3550E-006,1554.050000,8.3550E-006
1554.100000,8.6010E-006,1554.100000,8.6010E-006,1554.100000,8.6010E-006
1554.150000,8.6960E-006,1554.150000,8.6960E-006,1554.150000,8.6960E-006
1554.200000,8.9770E-006,1554.200000,8.9770E-006,1554.200000,8.9770E-006
1554.250000,9.1590E-006,1554.250000,9.1590E-006,1554.250000,9.1590E-006
1554.300000,9.4840E-006,1554.300000,9.4840E-006,1554.300000,9.4840E-006
1554.350000,9.8540E-006,1554.350000,9.8540E-006,1554.350000,9.8540E-006
1554.400000,1.0120E-005,1554.400000,1.0120E-005,1554.400000,1.0120E-005
1554.450000,1.0550E-005,1554.450000,1.0550E-005,1554.450000,1.0550E-005
1554.500000,1.0760E-005,1554.500000,1.0760E-005,1554.500000,1.0760E-005
1554.550000,1.1250E-005,1554.550000,1.1250E-005,1554.550000,1.1250E-005
1554.600000,1.1860E-005,1554.600000,1.1860E-005,1554.600000,1.1860E-005
